PID,trial_no,outcome,delay,choice,rt,age,gender
21,32,0,80,1,1.625653433,17,female
21,39,0,80,1,1.824428147,17,female
21,53,1,80,1,1.292183253,17,female
21,54,1,80,1,0.887631973,17,female
21,59,1,80,1,1.555911727,17,female
21,63,0,80,1,1.041732789,17,female
21,65,1,80,1,1.140289402,17,female
21,70,1,80,1,1.434527477,17,female
22,2,1,1,0,12.20614424,19,male
22,11,0,1,1,7.088076023,19,male
22,15,1,1,0,1.800287077,19,male
22,16,0,1,0,2.481952006,19,male
22,21,1,1,1,2.870391026,19,male
22,24,1,1,1,2.652454874,19,male
22,41,1,1,0,3.408428183,19,male
22,47,0,1,0,1.834079503,19,male
22,60,0,1,1,2.818153799,19,male
22,65,0,1,1,0.915715452,19,male
22,6,1,2,1,2.48419761,19,male
22,20,0,2,1,2.956363927,19,male
22,22,0,2,1,8.86646854,19,male
22,23,1,2,1,2.160970449,19,male
22,26,0,2,1,6.478771514,19,male
22,38,0,2,1,1.787674386,19,male
22,48,1,2,0,4.896428437,19,male
22,49,1,2,1,4.022557465,19,male
22,69,1,2,0,3.974390338,19,male
22,70,0,2,0,2.977901678,19,male
22,1,0,5,1,46.71579122,19,male
22,5,1,5,0,5.355731814,19,male
22,18,1,5,0,2.475763389,19,male
22,19,0,5,0,2.126257624,19,male
22,30,1,5,1,1.39745615,19,male
22,36,1,5,1,3.65233624,19,male
22,37,0,5,1,2.047845938,19,male
22,40,0,5,1,1.966281834,19,male
22,42,1,5,1,4.470634332,19,male
22,67,0,5,1,2.501733483,19,male
22,4,0,10,0,4.215835143,19,male
22,9,0,10,0,3.239521296,19,male
22,10,0,10,0,6.946242863,19,male
22,17,1,10,1,1.030270218,19,male
22,31,0,10,1,4.984545514,19,male
22,33,0,10,1,1.886085498,19,male
22,50,1,10,1,9.712450739,19,male
22,51,1,10,1,6.300450238,19,male
22,57,1,10,1,2.296219241,19,male
22,66,1,10,1,4.069861548,19,male
22,7,1,20,1,5.797567539,19,male
22,12,0,20,0,12.14836168,19,male
22,14,0,20,0,8.018733388,19,male
22,25,0,20,1,5.500712562,19,male
22,28,0,20,1,1.876603792,19,male
22,46,0,20,1,1.624000097,19,male
22,52,1,20,1,2.102669277,19,male
22,54,1,20,1,2.481780242,19,male
22,59,1,20,0,2.766435485,19,male
22,64,1,20,1,1.311894998,19,male
22,8,1,40,1,17.33679859,19,male
22,13,0,40,1,2.203783626,19,male
22,27,1,40,1,3.704368799,19,male
22,34,0,40,1,1.216147276,19,male
22,35,1,40,1,1.53058069,19,male
22,43,0,40,1,8.882020228,19,male
22,45,0,40,1,11.6845683,19,male
22,53,1,40,1,11.19677815,19,male
22,56,0,40,1,2.020176624,19,male
22,61,1,40,1,1.998409754,19,male
22,3,0,80,0,17.65966471,19,male
22,29,1,80,1,8.660556435,19,male
22,32,0,80,1,2.094230226,19,male
22,39,1,80,0,4.026433161,19,male
22,44,0,80,1,1.087885845,19,male
22,55,1,80,1,1.912357763,19,male
22,58,0,80,1,1.094562282,19,male
22,62,1,80,0,2.934591322,19,male
22,63,0,80,1,1.258513084,19,male
22,68,1,80,1,3.530125472,19,male
23,5,0,1,1,1.973700567,18,female
23,7,1,1,0,4.685654731,18,female
23,9,1,1,0,1.554167528,18,female
23,14,0,1,1,2.229975594,18,female
23,16,1,1,1,1.141694602,18,female
23,17,0,1,1,2.291503142,18,female
23,25,1,1,1,1.375777426,18,female
23,31,0,1,1,3.816043131,18,female
23,68,0,1,1,0.764650232,18,female
23,69,1,1,1,1.941597702,18,female
23,12,0,2,0,2.403783928,18,female
23,26,1,2,1,0.864324062,18,female
23,29,1,2,1,1.46981989,18,female
23,32,0,2,0,0.636667728,18,female
23,35,0,2,1,1.668480195,18,female
23,47,1,2,1,1.37004765,18,female
23,51,1,2,1,1.067865288,18,female
23,58,0,2,1,0.864381719,18,female
23,64,0,2,1,1.046127096,18,female
23,66,1,2,1,1.2105144,18,female
23,2,0,5,1,6.451038203,18,female
23,10,1,5,1,4.214344212,18,female
23,11,0,5,0,5.821788302,18,female
23,13,1,5,1,2.646091475,18,female
23,18,1,5,1,1.872454905,18,female
23,27,0,5,1,0.852010221,18,female
23,34,1,5,1,1.912022387,18,female
23,40,0,5,1,1.33212626,18,female
23,49,0,5,0,0.990478749,18,female
23,61,1,5,1,2.123817315,18,female
23,1,0,10,0,35.84255478,18,female
23,8,1,10,0,1.891801992,18,female
23,23,0,10,1,1.714150865,18,female
23,24,0,10,1,1.110084387,18,female
23,30,1,10,1,2.760264679,18,female
23,33,0,10,1,1.26456435,18,female
23,39,1,10,1,1.328240904,18,female
23,41,1,10,1,1.04647183,18,female
23,59,0,10,0,0.75805379,18,female
23,63,1,10,1,0.592363016,18,female
23,3,1,20,1,3.609395673,18,female
23,4,0,20,1,5.260187853,18,female
23,22,0,20,0,1.354157265,18,female
23,36,1,20,1,2.080467112,18,female
23,38,1,20,1,1.147712663,18,female
23,43,1,20,1,2.548112036,18,female
23,45,0,20,1,2.826100501,18,female
23,48,0,20,1,0.839824373,18,female
23,62,1,20,0,1.561954542,18,female
23,70,0,20,1,2.981116583,18,female
23,6,1,40,1,1.844342748,18,female
23,21,1,40,1,2.012398666,18,female
23,28,1,40,0,1.21996441,18,female
23,37,0,40,0,2.622086549,18,female
23,42,0,40,1,0.826321167,18,female
23,44,1,40,0,1.651937169,18,female
23,46,0,40,1,1.63975766,18,female
23,50,0,40,1,1.822446075,18,female
23,54,0,40,0,0.850164594,18,female
23,65,1,40,1,1.280638876,18,female
23,15,0,80,0,1.955952178,18,female
23,19,1,80,1,0.805902747,18,female
23,20,0,80,1,1.362199961,18,female
23,52,1,80,1,1.622603047,18,female
23,53,1,80,1,1.440040813,18,female
23,55,0,80,1,1.490146542,18,female
23,56,1,80,1,1.510831211,18,female
23,57,0,80,1,1.907780825,18,female
23,60,1,80,1,2.610521947,18,female
23,67,0,80,1,0.996574088,18,female
24,18,0,1,0,2.787978972,22,male
24,21,0,1,0,1.952354201,22,male
24,22,1,1,0,1.892209515,22,male
24,27,1,1,0,1.52437366,22,male
24,37,1,1,0,1.413761001,22,male
24,46,0,1,0,1.663906578,22,male
24,54,0,1,0,1.895976841,22,male
24,56,0,1,0,0.998225614,22,male
24,57,1,1,0,0.958226761,22,male
24,63,1,1,0,1.190242386,22,male
24,4,1,2,0,3.987791813,22,male
24,13,1,2,0,1.58219335,22,male
24,14,0,2,0,3.360399312,22,male
24,25,1,2,0,1.441925683,22,male
24,26,0,2,0,1.210364371,22,male
24,34,0,2,0,1.187955124,22,male
24,47,1,2,0,1.530482281,22,male
24,51,1,2,0,1.024083111,22,male
24,52,0,2,0,1.260448366,22,male
24,69,0,2,0,1.835782648,22,male
24,1,0,5,0,77.42797752,22,male
24,12,1,5,0,4.93232821,22,male
24,15,1,5,0,1.985770196,22,male
24,33,1,5,0,1.412420401,22,male
24,39,0,5,0,1.804146775,22,male
24,42,1,5,1,4.353607259,22,male
24,44,0,5,0,1.748318816,22,male
24,45,1,5,0,2.611830851,22,male
24,60,0,5,0,1.024519915,22,male
24,67,0,5,0,1.8079787,22,male
24,6,0,10,0,3.532185426,22,male
24,7,1,10,0,1.920327407,22,male
24,10,1,10,0,2.136277563,22,male
24,16,1,10,0,1.64600816,22,male
24,20,1,10,0,2.424337888,22,male
24,31,0,10,0,1.207984134,22,male
24,32,0,10,0,1.970058215,22,male
24,36,0,10,0,1.153985199,22,male
24,59,1,10,0,2.939826938,22,male
24,70,0,10,0,8.743028561,22,male
24,3,1,20,1,11.57241883,22,male
24,9,0,20,0,4.083734844,22,male
24,24,0,20,0,3.054422758,22,male
24,35,0,20,0,2.260045975,22,male
24,38,0,20,0,1.458453314,22,male
24,40,0,20,0,0.863824771,22,male
24,43,1,20,0,1.98648955,22,male
24,49,1,20,0,1.913837525,22,male
24,62,1,20,0,2.004053799,22,male
24,68,1,20,0,1.546578239,22,male
24,8,1,40,1,2.348244858,22,male
24,17,0,40,1,2.025972811,22,male
24,19,0,40,0,2.933954077,22,male
24,30,0,40,0,1.723938364,22,male
24,48,1,40,0,1.089667174,22,male
24,53,1,40,0,1.677827268,22,male
24,55,0,40,0,1.56265035,22,male
24,61,1,40,0,0.690182163,22,male
24,64,1,40,0,2.500078335,22,male
24,66,0,40,0,1.036210699,22,male
24,2,1,80,0,7.364800261,22,male
24,5,0,80,0,11.29792329,22,male
24,11,0,80,0,3.326226532,22,male
24,23,1,80,0,3.488387552,22,male
24,28,0,80,1,1.49040464,22,male
24,29,1,80,0,1.784489064,22,male
24,41,1,80,1,1.658356716,22,male
24,50,0,80,0,1.4582734,22,male
24,58,1,80,0,2.37454248,22,male
24,65,0,80,0,4.866585061,22,male
25,3,0,1,0,5.024482483,24,female
25,5,1,1,0,2.359864099,24,female
25,9,1,1,0,2.345636408,24,female
25,24,1,1,0,1.648398358,24,female
25,27,1,1,0,1.221899994,24,female
25,33,0,1,0,1.498101093,24,female
25,35,0,1,0,2.081906122,24,female
25,40,0,1,0,2.467734579,24,female
25,48,1,1,0,1.316260628,24,female
25,61,0,1,0,1.892443766,24,female
25,2,1,2,0,6.028395008,24,female
25,4,0,2,0,5.224674774,24,female
25,12,0,2,0,2.238050288,24,female
25,19,0,2,0,3.380316329,24,female
25,30,1,2,0,1.54033589,24,female
25,37,0,2,0,1.886497851,24,female
25,41,0,2,0,1.650372884,24,female
25,55,1,2,0,1.503631333,24,female
25,65,1,2,0,1.425863534,24,female
25,70,1,2,0,1.768389484,24,female
25,16,1,5,0,1.301863588,24,female
25,17,1,5,0,1.668102255,24,female
25,26,0,5,0,1.270200849,24,female
25,44,0,5,0,1.363616331,24,female
25,45,0,5,0,1.415774769,24,female
25,50,0,5,0,0.883957624,24,female
25,57,0,5,0,1.49385772,24,female
25,58,1,5,0,1.61612856,24,female
25,66,1,5,0,2.070367782,24,female
25,68,1,5,0,1.120197603,24,female
25,23,0,10,0,1.161907752,24,female
25,29,1,10,0,2.309687128,24,female
25,31,1,10,0,3.575891532,24,female
25,36,0,10,0,1.354364045,24,female
25,38,1,10,0,1.727680031,24,female
25,49,0,10,0,1.27842527,24,female
25,51,1,10,0,1.396568655,24,female
25,52,0,10,0,1.514008081,24,female
25,53,0,10,0,0.903677217,24,female
25,69,1,10,0,0.929747532,24,female
25,8,0,20,0,2.603929731,24,female
25,10,0,20,0,2.996450926,24,female
25,14,1,20,0,1.864059927,24,female
25,39,1,20,0,2.855757623,24,female
25,42,1,20,0,1.439540918,24,female
25,43,0,20,0,1.147660138,24,female
25,46,1,20,0,1.344084801,24,female
25,47,0,20,0,1.929976047,24,female
25,62,1,20,0,0.929644896,24,female
25,67,0,20,0,1.146504885,24,female
25,7,1,40,0,1.412403496,24,female
25,15,0,40,0,2.307539028,24,female
25,21,1,40,0,1.33963495,24,female
25,22,0,40,0,4.184012715,24,female
25,25,0,40,0,1.525922248,24,female
25,32,0,40,0,1.758416033,24,female
25,54,1,40,0,0.972522674,24,female
25,56,0,40,0,1.058550817,24,female
25,59,1,40,0,2.012357008,24,female
25,60,1,40,0,1.08791724,24,female
25,1,0,80,0,47.06857015,24,female
25,6,0,80,0,2.63804576,24,female
25,11,1,80,0,2.563817979,24,female
25,13,0,80,0,1.030337837,24,female
25,18,1,80,0,3.428505492,24,female
25,20,0,80,0,1.562288711,24,female
25,28,1,80,0,1.601757783,24,female
25,34,1,80,0,1.393793875,24,female
25,63,1,80,0,1.517882872,24,female
25,64,0,80,0,2.17011225,24,female
26,3,0,1,0,3.802868359,18,female
26,19,1,1,0,1.77617861,18,female
26,22,1,1,0,2.088409588,18,female
26,31,0,1,1,0.956202729,18,female
26,32,1,1,0,1.34840515,18,female
26,35,0,1,0,9.094397764,18,female
26,39,1,1,1,1.810451309,18,female
26,45,0,1,0,2.036127081,18,female
26,65,1,1,0,1.56869256,18,female
26,66,0,1,0,1.165939213,18,female
26,8,0,2,0,0.994038389,18,female
26,12,1,2,0,9.288471471,18,female
26,18,0,2,0,2.136511209,18,female
26,24,0,2,1,2.366496765,18,female
26,27,1,2,0,1.324539687,18,female
26,38,0,2,0,1.028438175,18,female
26,49,1,2,1,2.021267578,18,female
26,58,1,2,1,1.492016017,18,female
26,61,1,2,1,2.128393347,18,female
26,68,0,2,0,1.650417258,18,female
26,4,1,5,0,3.002208474,18,female
26,5,0,5,1,2.028061442,18,female
26,10,1,5,0,0.820536753,18,female
26,15,1,5,1,1.637916259,18,female
26,26,0,5,0,0.628396819,18,female
26,29,0,5,1,1.659784254,18,female
26,40,0,5,0,0.987926748,18,female
26,44,0,5,1,2.309747804,18,female
26,54,1,5,1,2.552431178,18,female
26,70,1,5,1,4.047884577,18,female
26,25,1,10,0,1.544137628,18,female
26,28,0,10,1,0.583642623,18,female
26,30,0,10,1,0.82371634,18,female
26,47,1,10,1,1.066408166,18,female
26,53,1,10,0,1.517804688,18,female
26,57,0,10,1,1.788460453,18,female
26,63,1,10,0,1.36416543,18,female
26,64,0,10,0,1.12440113,18,female
26,67,1,10,1,4.25074056,18,female
26,69,0,10,0,3.748160938,18,female
26,1,0,20,0,52.28602573,18,female
26,6,1,20,1,1.840141033,18,female
26,16,1,20,1,1.126104275,18,female
26,36,0,20,1,1.670493058,18,female
26,41,1,20,1,1.49772919,18,female
26,46,1,20,1,3.663806357,18,female
26,48,0,20,0,1.004385855,18,female
26,50,0,20,0,0.927527889,18,female
26,56,0,20,1,1.090490673,18,female
26,59,1,20,1,1.292356827,18,female
26,2,0,40,1,2.142255173,18,female
26,7,1,40,0,1.536233792,18,female
26,17,1,40,0,0.677586678,18,female
26,20,0,40,0,1.380259879,18,female
26,21,1,40,1,1.569919356,18,female
26,23,0,40,0,1.500272437,18,female
26,37,1,40,0,1.36598238,18,female
26,52,0,40,1,2.284126368,18,female
26,55,1,40,1,3.898437375,18,female
26,62,0,40,1,1.69248965,18,female
26,9,0,80,0,0.779649802,18,female
26,11,1,80,1,1.759563437,18,female
26,13,0,80,0,1.20633442,18,female
26,14,1,80,1,2.026060655,18,female
26,33,0,80,1,1.087548054,18,female
26,34,0,80,1,1.968282018,18,female
26,42,1,80,0,0.749812162,18,female
26,43,0,80,1,1.464257651,18,female
26,51,1,80,1,1.848596385,18,female
26,60,1,80,1,2.062182,18,female
27,13,0,1,1,1.537725326,19,female
27,17,0,1,1,1.753633522,19,female
27,18,1,1,1,1.560296677,19,female
27,39,1,1,1,1.034464688,19,female
27,48,1,1,1,1.087769928,19,female
27,54,1,1,1,1.252245981,19,female
27,55,1,1,1,1.004012443,19,female
27,59,0,1,1,1.000189272,19,female
27,66,0,1,1,1.030655705,19,female
27,68,0,1,1,1.314616649,19,female
27,4,0,2,1,1.290143524,19,female
27,5,1,2,1,1.723808561,19,female
27,6,0,2,1,1.591587514,19,female
27,8,1,2,1,2.056088472,19,female
27,12,0,2,1,1.234057769,19,female
27,20,1,2,1,1.438168923,19,female
27,26,0,2,1,1.202142063,19,female
27,29,1,2,1,1.082294325,19,female
27,33,1,2,1,1.248138147,19,female
27,52,0,2,1,1.769081065,19,female
27,2,1,5,1,4.071260409,19,female
27,3,0,5,1,2.157855764,19,female
27,7,0,5,1,0.889620686,19,female
27,19,0,5,1,1.352222586,19,female
27,21,1,5,1,1.169703519,19,female
27,24,0,5,1,0.886558225,19,female
27,34,0,5,1,0.760476591,19,female
27,43,1,5,1,1.281884387,19,female
27,46,1,5,1,0.976360335,19,female
27,64,1,5,1,2.400582305,19,female
27,10,1,10,1,1.562065629,19,female
27,22,1,10,1,1.550278248,19,female
27,40,0,10,1,2.14532186,19,female
27,44,1,10,1,1.425714109,19,female
27,45,0,10,1,1.2896874,19,female
27,47,0,10,1,1.269678615,19,female
27,56,1,10,1,0.927656485,19,female
27,60,0,10,1,1.247976044,19,female
27,62,1,10,1,1.38121288,19,female
27,63,0,10,1,1.142414862,19,female
27,11,0,20,1,1.504135153,19,female
27,16,1,20,1,1.39579255,19,female
27,30,1,20,1,1.035829136,19,female
27,31,1,20,1,0.908221252,19,female
27,36,1,20,1,1.066389752,19,female
27,38,0,20,1,1.659983488,19,female
27,42,0,20,1,1.535267207,19,female
27,57,0,20,1,0.80617775,19,female
27,65,0,20,1,0.742657262,19,female
27,69,1,20,1,1.018345788,19,female
27,9,1,40,1,5.57638056,19,female
27,23,1,40,1,1.152464383,19,female
27,25,1,40,1,0.876230079,19,female
27,27,0,40,1,1.236359822,19,female
27,28,0,40,1,1.0876848,19,female
27,37,0,40,1,1.027752932,19,female
27,49,0,40,1,1.036522529,19,female
27,51,1,40,1,1.206181976,19,female
27,67,0,40,1,0.815986681,19,female
27,70,1,40,1,0.822003233,19,female
27,1,0,80,1,55.86770228,19,female
27,14,1,80,1,4.256547313,19,female
27,15,1,80,1,1.720198509,19,female
27,32,0,80,1,1.39167566,19,female
27,35,1,80,1,1.811877037,19,female
27,41,1,80,1,1.115806013,19,female
27,50,0,80,1,0.783870534,19,female
27,53,1,80,1,1.664315308,19,female
27,58,0,80,1,1.410227322,19,female
27,61,0,80,1,1.083771974,19,female
29,3,1,1,1,3.018794063,19,male
29,10,1,1,0,1.594155212,19,male
29,18,0,1,1,0.960134573,19,male
29,19,1,1,0,0.709807272,19,male
29,26,0,1,0,4.602010448,19,male
29,32,0,1,0,2.644414593,19,male
29,33,0,1,0,2.954819565,19,male
29,41,1,1,0,4.545882431,19,male
29,64,0,1,0,4.204226468,19,male
29,65,1,1,1,1.451718314,19,male
29,6,0,2,0,2.510185212,19,male
29,9,0,2,0,1.561533434,19,male
29,17,1,2,0,1.646412362,19,male
29,24,1,2,0,1.372515731,19,male
29,30,1,2,0,2.683942228,19,male
29,42,1,2,0,2.04388602,19,male
29,45,0,2,0,2.452198588,19,male
29,54,0,2,1,1.618315299,19,male
29,55,0,2,0,2.466406355,19,male
29,56,1,2,0,2.476765896,19,male
29,12,0,5,1,1.382203614,19,male
29,16,0,5,1,3.514092001,19,male
29,21,1,5,0,1.539725209,19,male
29,27,1,5,0,2.770611239,19,male
29,31,1,5,0,1.625729504,19,male
29,59,1,5,0,1.14574659,19,male
29,62,0,5,0,2.536571885,19,male
29,66,0,5,0,1.004263296,19,male
29,68,1,5,1,1.646543977,19,male
29,70,0,5,0,0.928137966,19,male
29,1,0,10,0,35.92355107,19,male
29,13,0,10,1,1.708544554,19,male
29,15,1,10,0,1.666288324,19,male
29,22,1,10,1,2.602294808,19,male
29,25,0,10,0,1.658115824,19,male
29,39,0,10,1,2.614216823,19,male
29,40,0,10,0,3.601665713,19,male
29,44,1,10,0,1.93407573,19,male
29,46,1,10,1,1.019678842,19,male
29,48,1,10,0,2.262387573,19,male
29,14,0,20,0,2.226086012,19,male
29,20,0,20,0,1.046135246,19,male
29,28,1,20,0,2.69214884,19,male
29,29,0,20,1,2.268693616,19,male
29,34,0,20,0,1.015654927,19,male
29,36,1,20,1,1.230490884,19,male
29,58,1,20,1,2.878554772,19,male
29,60,0,20,1,0.800270776,19,male
29,63,1,20,0,1.06657027,19,male
29,69,1,20,0,3.114584047,19,male
29,2,1,40,1,1.949529311,19,male
29,7,0,40,0,2.297948649,19,male
29,8,0,40,1,1.642161744,19,male
29,23,1,40,1,2.837973312,19,male
29,35,0,40,0,3.348612233,19,male
29,37,1,40,0,1.716201159,19,male
29,49,0,40,0,1.734115878,19,male
29,50,1,40,1,2.566197009,19,male
29,51,1,40,0,2.95377057,19,male
29,57,0,40,0,1.492170574,19,male
29,4,0,80,1,1.146363007,19,male
29,5,0,80,0,4.059939415,19,male
29,11,1,80,0,1.078280977,19,male
29,38,0,80,0,2.627731198,19,male
29,43,1,80,1,1.610448592,19,male
29,47,0,80,0,2.394040502,19,male
29,52,0,80,0,2.356337363,19,male
29,53,1,80,0,1.697788658,19,male
29,61,1,80,0,1.213872693,19,male
29,67,1,80,0,1.648328929,19,male
30,9,1,1,0,1.355582992,22,male
30,11,0,1,1,4.854303822,22,male
30,15,1,1,0,3.586290316,22,male
30,16,0,1,0,12.00394332,22,male
30,17,0,1,0,1.118348052,22,male
30,27,1,1,1,2.516181538,22,male
30,31,1,1,1,7.146621105,22,male
30,34,0,1,1,3.380527637,22,male
30,41,1,1,1,2.148217992,22,male
30,55,0,1,1,1.529718552,22,male
30,1,0,2,1,39.02089145,22,male
30,2,1,2,0,12.12978285,22,male
30,5,1,2,0,14.68646797,22,male
30,6,0,2,0,1.406352834,22,male
30,29,1,2,1,1.498257763,22,male
30,35,0,2,0,1.544499267,22,male
30,37,1,2,1,3.554018103,22,male
30,46,0,2,1,1.610445574,22,male
30,49,1,2,1,2.088054288,22,male
30,67,0,2,1,1.719953693,22,male
30,13,0,5,0,4.690020361,22,male
30,19,0,5,1,2.345664482,22,male
30,22,0,5,1,2.854492188,22,male
30,24,0,5,1,2.250528346,22,male
30,26,1,5,1,4.042648055,22,male
30,28,0,5,1,2.292352601,22,male
30,51,1,5,1,2.694531794,22,male
30,64,1,5,1,1.353844528,22,male
30,66,1,5,1,1.74581934,22,male
30,68,1,5,1,1.579935672,22,male
30,8,0,10,0,4.475861496,22,male
30,10,1,10,0,4.172505166,22,male
30,23,1,10,1,3.301722012,22,male
30,30,1,10,0,4.58842936,22,male
30,44,1,10,1,3.199874724,22,male
30,53,0,10,1,3.350294851,22,male
30,54,0,10,1,2.320311408,22,male
30,57,0,10,0,4.516399487,22,male
30,60,0,10,1,1.312490284,22,male
30,61,1,10,1,3.094684841,22,male
30,7,0,20,1,5.036454911,22,male
30,12,0,20,1,5.38236934,22,male
30,14,1,20,0,4.379982763,22,male
30,21,1,20,0,4.666757429,22,male
30,32,1,20,0,7.340312344,22,male
30,38,1,20,0,4.660612885,22,male
30,39,0,20,0,13.00068162,22,male
30,59,1,20,0,0.738365892,22,male
30,69,0,20,0,0.881980683,22,male
30,70,0,20,0,1.300670904,22,male
30,4,1,40,0,4.132575441,22,male
30,20,1,40,0,2.380018384,22,male
30,43,1,40,0,1.397719983,22,male
30,45,1,40,0,3.73659211,22,male
30,47,0,40,0,1.028112458,22,male
30,48,0,40,0,1.485743179,22,male
30,56,0,40,0,1.56879912,22,male
30,58,0,40,0,1.534070598,22,male
30,62,1,40,0,0.883963359,22,male
30,63,0,40,0,1.978621334,22,male
30,3,1,80,1,2.296751135,22,male
30,18,1,80,0,5.992188535,22,male
30,25,0,80,0,5.987937314,22,male
30,33,0,80,0,4.318145196,22,male
30,36,0,80,0,3.534560532,22,male
30,40,1,80,0,1.328565715,22,male
30,42,0,80,0,1.658202762,22,male
30,50,1,80,0,2.146548052,22,male
30,52,0,80,0,1.834044486,22,male
30,65,1,80,0,1.044404028,22,male
31,1,1,20,1,35.22088119,22,male
31,2,1,80,1,2.979033083,22,male
31,3,1,40,1,11.19880309,22,male
31,4,1,40,1,10.04954274,22,male
31,5,1,10,0,2.578265129,22,male
31,6,1,40,1,1.824287476,22,male
31,7,1,40,1,2.350567438,22,male
31,8,0,10,0,1.780099285,22,male
31,9,1,80,1,1.237950068,22,male
31,10,0,40,1,1.704231147,22,male
31,11,1,10,1,1.209971338,22,male
31,12,1,10,1,2.607859462,22,male
31,13,1,1,1,1.352202663,22,male
31,14,1,20,1,2.000171462,22,male
31,15,1,80,1,1.807538877,22,male
31,16,0,20,1,1.253951541,22,male
31,17,0,1,1,2.702287413,22,male
31,18,1,40,1,5.581823862,22,male
31,19,1,5,0,1.626276793,22,male
31,20,1,80,1,3.031609913,22,male
31,21,1,80,1,4.154090552,22,male
31,22,0,40,1,2.826011148,22,male
31,23,1,1,0,1.88560613,22,male
31,24,0,10,0,1.515843143,22,male
31,25,0,80,1,1.913638291,22,male
31,26,0,40,1,1.538307028,22,male
31,27,0,5,0,2.35201641,22,male
31,28,0,1,0,1.914302705,22,male
31,29,0,2,1,1.041884931,22,male
31,30,0,5,1,1.531306685,22,male
31,31,0,10,1,1.450538912,22,male
31,32,1,20,1,1.639998249,22,male
31,33,1,20,1,1.15460071,22,male
31,34,0,20,1,1.178408214,22,male
31,35,0,5,1,1.985768989,22,male
31,36,0,2,0,1.254393175,22,male
31,37,0,2,1,1.39174509,22,male
31,38,0,80,1,1.417669903,22,male
31,39,1,5,1,1.732709773,22,male
31,40,1,2,1,1.836370387,22,male
31,41,1,2,0,0.813986799,22,male
31,42,1,2,1,1.688322046,22,male
31,43,0,1,1,1.510268528,22,male
31,44,0,5,1,1.136316805,22,male
31,45,1,1,1,1.026170233,22,male
31,46,0,20,1,1.626385767,22,male
31,47,0,20,1,2.811719763,22,male
31,48,1,10,1,1.607996812,22,male
31,49,0,80,1,1.397701871,22,male
31,50,0,1,1,1.618125424,22,male
31,51,0,80,1,1.701722012,22,male
31,52,1,10,1,1.444335201,22,male
31,53,0,2,0,2.202123045,22,male
31,54,0,10,1,1.363686666,22,male
31,55,0,40,1,1.629781492,22,male
31,56,0,1,1,1.678533339,22,male
31,57,0,5,1,0.90171205,22,male
31,58,1,5,1,1.338185979,22,male
31,59,0,80,1,1.868282169,22,male
31,60,0,20,1,1.478389348,22,male
31,61,1,1,0,2.891810444,22,male
31,62,0,10,1,1.728580506,22,male
31,63,1,5,1,1.310311393,22,male
31,64,1,1,0,2.520419175,22,male
31,65,0,2,1,1.273790071,22,male
31,66,1,2,1,1.808461691,22,male
31,67,1,2,1,1.202564075,22,male
31,68,0,40,1,2.164022646,22,male
31,69,1,5,1,2.092107785,22,male
31,70,1,20,1,1.482037133,22,male
32,1,1,2,1,36.55452222,19,male
32,2,0,1,1,4.322666892,19,male
32,3,1,10,1,2.492756804,19,male
32,4,1,1,1,1.764442244,19,male
32,5,0,10,1,2.295962653,19,male
32,6,1,40,0,11.43612497,19,male
32,7,0,40,1,5.108268042,19,male
32,8,1,10,1,1.739522956,19,male
32,9,0,5,1,0.989768753,19,male
32,10,1,1,1,0.859834968,19,male
32,11,1,20,1,1.331620327,19,male
32,12,1,80,1,9.516805803,19,male
32,13,0,40,1,1.271833356,19,male
32,14,0,1,1,0.913786811,19,male
32,15,0,20,1,0.695735345,19,male
32,16,1,1,1,0.923663362,19,male
32,17,0,10,1,1.343823383,19,male
32,18,1,2,1,1.131463657,19,male
32,19,1,1,1,0.738079117,19,male
32,20,0,20,1,1.019533944,19,male
32,21,0,5,1,1.352188173,19,male
32,22,0,20,1,0.767938491,19,male
32,23,0,80,1,1.17043525,19,male
32,24,0,20,1,1.071581597,19,male
32,25,1,5,1,1.00611315,19,male
32,26,0,40,1,0.846014499,19,male
32,27,0,2,1,1.220241525,19,male
32,28,1,40,1,1.4746184,19,male
32,29,0,5,1,1.036450383,19,male
32,30,1,5,1,0.9998385,19,male
32,31,0,1,1,1.436315749,19,male
32,32,0,1,1,1.166669434,19,male
32,33,1,20,1,1.005842373,19,male
32,34,0,80,1,1.147581954,19,male
32,35,1,80,1,1.266382205,19,male
32,36,0,10,1,0.841561931,19,male
32,37,1,10,1,0.732359906,19,male
32,38,0,2,1,0.891871422,19,male
32,39,0,80,1,1.403605222,19,male
32,40,1,10,1,1.022379362,19,male
32,41,1,40,1,1.10038926,19,male
32,42,1,5,1,1.46776718,19,male
32,43,0,40,1,1.029657122,19,male
32,44,0,5,1,0.764549106,19,male
32,45,0,20,1,0.865634174,19,male
32,46,0,5,1,1.096231316,19,male
32,47,0,10,1,0.820505359,19,male
32,48,1,5,1,0.705640272,19,male
32,49,1,20,1,0.69409831,19,male
32,50,0,2,1,0.929957633,19,male
32,51,1,40,1,0.866525593,19,male
32,52,0,80,1,0.87607854,19,male
32,53,1,20,1,1.315807522,19,male
32,54,1,80,1,0.741962662,19,male
32,55,0,2,1,1.256475468,19,male
32,56,1,80,1,0.896431455,19,male
32,57,1,80,1,1.253905355,19,male
32,58,1,5,1,1.170534565,19,male
32,59,1,2,1,0.929715232,19,male
32,60,1,40,1,1.279837715,19,male
