PID,trial_no,choiceOld,delay,age,gender,outcome,choice
5868,64,2,40,20,female,1,1
5868,65,2,10,20,female,0,1
5868,66,2,40,20,female,1,1
5868,67,2,10,20,female,0,1
5868,68,2,1,20,female,0,1
5868,69,2,1,20,female,0,1
5868,70,2,5,20,female,0,1
5868,71,2,2,20,female,1,1
5868,72,2,5,20,female,0,1
5868,73,2,80,20,female,0,1
5868,74,2,1,20,female,0,1
5868,75,2,20,20,female,1,1
5873,6,2,20,19,male,0,1
5873,7,2,2,19,male,0,1
5873,8,1,5,19,male,0,0
5873,9,2,5,19,male,1,1
5873,10,2,10,19,male,0,1
5873,11,1,40,19,male,0,0
5873,12,1,2,19,male,1,0
5873,13,2,1,19,male,1,1
5873,14,1,20,19,male,0,0
5873,15,2,2,19,male,0,1
5873,16,1,40,19,male,0,0
5873,17,1,10,19,male,0,0
5873,18,2,5,19,male,1,1
5873,19,1,80,19,male,0,0
5873,20,2,5,19,male,1,1
5873,21,2,2,19,male,1,1
5873,22,2,40,19,male,0,1
5873,23,1,1,19,male,0,0
5873,24,2,1,19,male,1,1
5873,25,2,80,19,male,1,1
5873,26,2,80,19,male,1,1
5873,27,2,80,19,male,0,1
5873,28,2,2,19,male,0,1
5873,29,2,20,19,male,0,1
5873,30,1,1,19,male,1,0
5873,31,1,1,19,male,0,0
5873,32,2,1,19,male,0,1
5873,33,2,80,19,male,1,1
5873,34,1,2,19,male,1,0
5873,35,2,20,19,male,0,1
5873,36,1,10,19,male,1,0
5873,37,2,80,19,male,0,1
5873,38,2,20,19,male,1,1
5873,39,2,10,19,male,0,1
5873,40,2,80,19,male,0,1
5873,41,1,5,19,male,1,0
5873,42,2,40,19,male,1,1
5873,43,1,1,19,male,0,0
5873,44,1,10,19,male,0,0
5873,45,2,80,19,male,0,1
5873,46,1,10,19,male,1,0
5873,47,2,40,19,male,0,1
5873,48,1,1,19,male,1,0
5873,49,1,5,19,male,0,0
5873,50,2,40,19,male,1,1
5873,51,2,20,19,male,0,1
5873,52,2,40,19,male,1,1
5873,53,1,2,19,male,0,0
5873,54,1,10,19,male,1,0
5873,55,2,20,19,male,0,1
5873,56,1,2,19,male,1,0
5873,57,1,5,19,male,0,0
5873,58,2,20,19,male,0,1
5873,59,2,10,19,male,1,1
5873,60,1,5,19,male,0,0
5873,61,2,40,19,male,1,1
5873,62,2,10,19,male,0,1
5873,63,1,5,19,male,1,0
5873,64,2,20,19,male,1,1
5873,65,2,5,19,male,1,1
5873,66,2,40,19,male,0,1
5873,67,1,2,19,male,0,0
5873,68,1,1,19,male,1,0
5873,69,1,10,19,male,1,0
5873,70,2,80,19,male,0,1
5873,71,2,40,19,male,0,1
5873,72,1,1,19,male,0,0
5873,73,2,20,19,male,1,1
5873,74,2,2,19,male,1,1
5873,75,2,80,19,male,0,1
5904,6,2,20,19,female,1,1
5904,7,1,40,19,female,1,0
5904,8,2,2,19,female,0,1
5904,9,2,2,19,female,1,1
5904,10,2,5,19,female,0,1
5904,11,1,40,19,female,0,0
5904,12,2,1,19,female,1,1
5904,13,2,2,19,female,0,1
5904,14,1,40,19,female,1,0
5904,15,1,80,19,female,1,0
5904,16,2,10,19,female,0,1
5904,17,1,80,19,female,1,0
5904,18,2,40,19,female,1,1
5904,19,1,20,19,female,0,0
5904,20,1,20,19,female,0,0
5904,21,1,40,19,female,1,0
5904,22,2,2,19,female,1,1
5904,23,1,40,19,female,0,0
5904,24,1,20,19,female,1,0
5904,25,1,80,19,female,1,0
5904,26,2,5,19,female,0,1
5904,27,2,10,19,female,1,1
5904,28,2,10,19,female,0,1
5904,29,2,1,19,female,0,1
5904,30,1,20,19,female,1,0
5904,31,2,2,19,female,0,1
5904,32,1,20,19,female,1,0
5904,33,2,1,19,female,0,1
5904,34,2,1,19,female,1,1
5904,35,2,1,19,female,0,1
5904,36,2,5,19,female,0,1
5904,37,1,40,19,female,0,0
5904,38,2,5,19,female,1,1
5904,39,1,80,19,female,1,0
5904,40,2,2,19,female,1,1
5904,41,2,5,19,female,0,1
5904,42,1,80,19,female,1,0
5904,43,2,1,19,female,0,1
5904,44,2,1,19,female,1,1
5904,45,2,10,19,female,1,1
5904,46,1,20,19,female,0,0
5904,47,2,2,19,female,1,1
5904,48,2,1,19,female,0,1
5904,49,2,10,19,female,1,1
5904,50,2,1,19,female,1,1
5904,51,1,20,19,female,1,0
5904,52,1,80,19,female,0,0
5904,53,1,20,19,female,1,0
5904,54,2,5,19,female,1,1
5904,55,2,10,19,female,0,1
5904,56,2,5,19,female,0,1
5904,57,1,80,19,female,0,0
5904,58,1,80,19,female,1,0
5904,59,2,10,19,female,1,1
5904,60,2,1,19,female,1,1
5904,61,2,5,19,female,1,1
5904,62,2,10,19,female,1,1
5904,63,2,5,19,female,1,1
5904,64,1,40,19,female,1,0
5904,65,2,2,19,female,1,1
5904,66,2,2,19,female,0,1
5904,67,2,5,19,female,0,1
5904,68,1,80,19,female,0,0
5904,69,1,40,19,female,1,0
5904,70,1,80,19,female,1,0
5904,71,2,10,19,female,0,1
5904,72,1,40,19,female,0,0
5904,73,2,2,19,female,1,1
5904,74,2,10,19,female,0,1
5904,75,1,20,19,female,1,0
5908,6,2,2,29,female,1,1
5908,7,2,5,29,female,1,1
5908,8,1,2,29,female,0,0
5908,9,1,10,29,female,0,0
5908,10,2,1,29,female,0,1
5908,11,1,20,29,female,1,0
5908,12,1,2,29,female,1,0
5908,13,2,20,29,female,1,1
5908,14,2,20,29,female,0,1
5908,15,2,80,29,female,1,1
5908,16,1,40,29,female,0,0
5908,17,1,10,29,female,0,0
5908,18,2,80,29,female,0,1
5908,19,1,10,29,female,1,0
5908,20,2,80,29,female,1,1
5908,21,1,2,29,female,0,0
5908,22,1,80,29,female,1,0
5908,23,1,20,29,female,0,0
5908,24,2,10,29,female,1,1
5908,25,2,5,29,female,1,1
5908,26,1,2,29,female,1,0
5908,27,1,10,29,female,0,0
5908,28,2,80,29,female,0,1
5908,29,2,5,29,female,1,1
5908,30,1,1,29,female,0,0
5908,31,1,1,29,female,0,0
5908,32,1,5,29,female,0,0
5908,33,1,10,29,female,1,0
5908,34,1,1,29,female,1,0
5908,35,2,80,29,female,0,1
5908,36,1,10,29,female,0,0
5908,37,1,5,29,female,1,0
5908,38,1,2,29,female,0,0
5908,39,1,2,29,female,1,0
5908,40,2,20,29,female,1,1
5908,41,1,20,29,female,0,0
5908,42,1,1,29,female,0,0
5908,43,1,10,29,female,0,0
5908,44,1,80,29,female,1,0
5908,45,1,1,29,female,0,0
5908,46,1,5,29,female,0,0
5908,47,1,1,29,female,1,0
5908,48,2,40,29,female,0,1
5908,49,1,2,29,female,1,0
5908,50,2,80,29,female,1,1
5908,51,1,80,29,female,1,0
5908,52,1,1,29,female,0,0
5908,53,1,10,29,female,1,0
5908,54,1,80,29,female,0,0
5908,55,1,1,29,female,1,0
5908,56,2,40,29,female,0,1
5908,57,2,10,29,female,1,1
5908,58,2,20,29,female,1,1
5908,59,2,40,29,female,1,1
5908,60,2,20,29,female,0,1
5908,61,2,40,29,female,1,1
5908,62,2,40,29,female,0,1
5908,63,1,5,29,female,0,0
5908,64,1,5,29,female,0,0
5908,65,2,5,29,female,0,1
5908,66,2,20,29,female,1,1
5908,67,2,20,29,female,1,1
5908,68,2,40,29,female,0,1
5908,69,2,40,29,female,1,1
5908,70,2,40,29,female,1,1
5908,71,2,1,29,female,1,1
5908,72,2,5,29,female,0,1
5908,73,2,2,29,female,1,1
5908,74,2,2,29,female,1,1
5908,75,2,40,29,female,0,1
5918,6,2,5,18,female,1,1
5918,7,2,5,18,female,0,1
5918,8,2,80,18,female,0,1
5918,9,2,5,18,female,0,1
5918,10,2,10,18,female,1,1
5918,11,2,10,18,female,1,1
5918,12,2,80,18,female,0,1
5918,13,1,5,18,female,1,0
5918,14,1,1,18,female,1,0
5918,15,2,2,18,female,0,1
5918,16,2,5,18,female,0,1
5918,17,2,10,18,female,1,1
5918,18,2,40,18,female,1,1
5918,19,1,1,18,female,1,0
5918,20,2,5,18,female,0,1
5918,21,1,2,18,female,1,0
5918,22,1,2,18,female,0,0
5918,23,2,20,18,female,1,1
5918,24,2,80,18,female,1,1
5918,25,1,2,18,female,1,0
5918,26,2,2,18,female,0,1
5918,27,2,80,18,female,1,1
5918,28,2,20,18,female,0,1
5918,29,2,40,18,female,1,1
5918,30,2,20,18,female,1,1
5918,31,2,80,18,female,1,1
5918,32,2,80,18,female,1,1
5918,33,2,20,18,female,1,1
5918,34,2,80,18,female,0,1
5918,35,1,10,18,female,0,0
5918,36,1,2,18,female,1,0
5918,37,2,40,18,female,0,1
5918,38,2,20,18,female,0,1
5918,39,2,20,18,female,0,1
5918,40,2,20,18,female,1,1
5918,41,2,80,18,female,0,1
5918,42,2,10,18,female,1,1
5918,43,1,1,18,female,1,0
5918,44,2,40,18,female,1,1
5918,45,2,80,18,female,1,1
5918,46,1,10,18,female,1,0
5918,47,1,2,18,female,1,0
5918,48,2,5,18,female,1,1
5918,49,2,80,18,female,1,1
5918,50,2,10,18,female,0,1
5918,51,1,1,18,female,1,0
5918,52,2,5,18,female,1,1
5918,53,2,40,18,female,1,1
5918,54,1,1,18,female,1,0
5918,55,2,10,18,female,0,1
5918,56,2,10,18,female,1,1
5918,57,1,2,18,female,0,0
5918,58,1,1,18,female,0,0
5918,59,1,1,18,female,1,0
5918,60,2,40,18,female,0,1
5918,61,2,40,18,female,1,1
5918,62,2,20,18,female,1,1
5918,63,2,1,18,female,0,1
5918,64,1,2,18,female,1,0
5918,65,2,40,18,female,1,1
5918,66,1,5,18,female,0,0
5918,67,1,1,18,female,1,0
5918,68,1,20,18,female,0,0
5918,69,1,1,18,female,1,0
5918,70,2,20,18,female,1,1
5918,71,2,5,18,female,0,1
5918,72,2,2,18,female,1,1
5918,73,2,40,18,female,1,1
5918,74,2,40,18,female,0,1
5918,75,2,10,18,female,1,1
6053,6,1,5,19,male,0,0
6053,7,1,5,19,male,1,0
6053,8,1,40,19,male,1,0
6053,9,2,80,19,male,1,1
6053,10,2,10,19,male,1,1
6053,11,2,2,19,male,0,1
6053,12,2,2,19,male,1,1
6053,13,2,1,19,male,0,1
6053,14,2,10,19,male,0,1
6053,15,2,2,19,male,0,1
6053,16,2,2,19,male,0,1
6053,17,2,1,19,male,1,1
6053,18,1,20,19,male,1,0
6053,19,1,10,19,male,1,0
6053,20,1,80,19,male,1,0
6053,21,2,5,19,male,1,1
6053,22,1,20,19,male,1,0
6053,23,2,1,19,male,1,1
6053,24,1,40,19,male,1,0
6053,25,1,40,19,male,1,0
6053,26,1,80,19,male,1,0
6053,27,1,20,19,male,1,0
6053,28,1,20,19,male,1,0
6053,29,1,40,19,male,0,0
6053,30,2,5,19,male,1,1
6053,31,2,80,19,male,1,1
6053,32,2,10,19,male,1,1
6053,33,1,40,19,male,1,0
6053,34,2,5,19,male,1,1
6053,35,2,1,19,male,0,1
6053,36,1,80,19,male,1,0
6053,37,2,5,19,male,0,1
6053,38,2,10,19,male,0,1
6053,39,1,40,19,male,0,0
6053,40,2,10,19,male,1,1
6053,41,2,2,19,male,0,1
6053,42,2,1,19,male,0,1
6053,43,2,1,19,male,1,1
6053,44,1,20,19,male,1,0
6053,45,2,5,19,male,1,1
6053,46,1,40,19,male,1,0
6053,47,1,20,19,male,1,0
6053,48,2,1,19,male,0,1
6053,49,2,40,19,male,0,1
6053,50,1,80,19,male,1,0
6053,51,1,20,19,male,1,0
6053,52,2,2,19,male,1,1
6053,53,2,10,19,male,1,1
6053,54,1,20,19,male,1,0
6053,55,2,10,19,male,0,1
6053,56,1,80,19,male,0,0
6053,57,2,5,19,male,1,1
6053,58,1,40,19,male,0,0
6053,59,2,5,19,male,0,1
6053,60,2,1,19,male,0,1
6053,61,1,80,19,male,0,0
6053,62,2,1,19,male,0,1
6053,63,2,2,19,male,1,1
6053,64,2,2,19,male,1,1
6053,65,2,5,19,male,0,1
6053,66,2,1,19,male,0,1
6053,67,1,20,19,male,0,0
6053,68,2,2,19,male,1,1
6053,69,2,40,19,male,0,1
6053,70,2,2,19,male,1,1
6053,71,1,80,19,male,0,0
6053,72,1,80,19,male,0,0
6053,73,2,20,19,male,0,1
6053,74,2,10,19,male,0,1
6053,75,2,10,19,male,1,1
6276,6,1,40,18,female,1,0
6276,7,2,10,18,female,0,1
6276,8,2,20,18,female,0,1
6276,9,2,2,18,female,0,1
6276,10,2,1,18,female,1,1
6276,11,1,80,18,female,0,0
6276,12,2,20,18,female,1,1
6276,13,2,80,18,female,0,1
6276,14,2,80,18,female,0,1
6276,15,2,20,18,female,0,1
6276,16,2,2,18,female,1,1
6276,17,1,2,18,female,0,0
6276,18,2,5,18,female,0,1
6276,19,1,2,18,female,0,0
6276,20,1,1,18,female,1,0
6276,21,2,20,18,female,0,1
6276,22,2,40,18,female,0,1
6276,23,2,10,18,female,1,1
6276,24,2,80,18,female,0,1
6276,25,2,10,18,female,0,1
6276,26,2,80,18,female,1,1
6276,27,2,20,18,female,1,1
6276,28,2,80,18,female,1,1
6276,29,2,5,18,female,1,1
6276,30,1,1,18,female,0,0
6276,31,1,5,18,female,0,0
6276,32,2,80,18,female,0,1
6276,33,2,10,18,female,0,1
6276,34,2,40,18,female,1,1
6276,35,1,1,18,female,0,0
6276,36,1,2,18,female,1,0
6276,37,2,20,18,female,1,1
6276,38,1,5,18,female,0,0
6276,39,2,80,18,female,1,1
6276,40,2,80,18,female,0,1
6276,41,2,10,18,female,0,1
6276,42,1,5,18,female,0,0
6276,43,1,2,18,female,0,0
6276,44,1,5,18,female,1,0
6276,45,1,1,18,female,0,0
6276,46,1,1,18,female,1,0
6276,47,1,2,18,female,1,0
6276,48,1,1,18,female,1,0
6276,49,2,40,18,female,0,1
6276,50,1,5,18,female,1,0
6276,51,2,2,18,female,1,1
6276,52,2,20,18,female,0,1
6276,53,1,2,18,female,1,0
6276,54,2,1,18,female,0,1
6276,55,2,10,18,female,0,1
6276,56,2,5,18,female,1,1
6276,57,2,40,18,female,1,1
6276,58,1,5,18,female,0,0
6276,59,2,40,18,female,0,1
6276,60,2,20,18,female,0,1
6276,61,1,1,18,female,1,0
6276,62,1,2,18,female,1,0
6276,63,2,80,18,female,1,1
6276,64,2,5,18,female,1,1
6276,65,2,20,18,female,0,1
6276,66,2,40,18,female,0,1
6276,67,2,10,18,female,0,1
6276,68,2,20,18,female,0,1
6276,69,2,10,18,female,0,1
6276,70,2,40,18,female,1,1
6276,71,2,10,18,female,1,1
6276,72,2,10,18,female,1,1
6276,73,2,40,18,female,0,1
6276,74,1,1,18,female,1,0
6276,75,2,40,18,female,0,1
6317,6,2,80,19,female,0,1
6317,7,1,1,19,female,1,0
6317,8,2,10,19,female,0,1
6317,9,1,5,19,female,0,0
6317,10,1,2,19,female,0,0
6317,11,2,80,19,female,1,1
6317,12,1,2,19,female,1,0
6317,13,1,5,19,female,1,0
6317,14,1,1,19,female,1,0
6317,15,2,10,19,female,0,1
6317,16,2,40,19,female,1,1
6317,17,1,2,19,female,1,0
6317,18,2,40,19,female,0,1
6317,19,2,80,19,female,1,1
6317,20,1,2,19,female,1,0
6317,21,1,5,19,female,0,0
6317,22,2,10,19,female,1,1
6317,23,2,10,19,female,1,1
6317,24,1,5,19,female,1,0
6317,25,2,40,19,female,0,1
6317,26,1,1,19,female,1,0
6317,27,2,20,19,female,1,1
6317,28,1,2,19,female,0,0
6317,29,2,20,19,female,0,1
6317,30,2,10,19,female,1,1
6317,31,2,20,19,female,1,1
6317,32,2,80,19,female,1,1
6317,33,2,10,19,female,1,1
6317,34,1,2,19,female,1,0
6317,35,1,80,19,female,1,0
6317,36,1,5,19,female,1,0
6317,37,2,40,19,female,0,1
6317,38,2,40,19,female,0,1
6317,39,1,2,19,female,1,0
6317,40,2,20,19,female,0,1
6317,41,2,5,19,female,1,1
6317,42,2,20,19,female,0,1
6317,43,2,80,19,female,1,1
6317,44,1,2,19,female,0,0
6317,45,2,10,19,female,0,1
6317,46,2,40,19,female,1,1
6317,47,1,1,19,female,0,0
6317,48,1,5,19,female,1,0
6317,49,2,80,19,female,0,1
6317,50,2,20,19,female,0,1
6317,51,2,40,19,female,1,1
6317,52,2,20,19,female,1,1
6317,53,1,5,19,female,0,0
6317,54,2,40,19,female,1,1
6317,55,1,2,19,female,0,0
6317,56,2,80,19,female,0,1
6317,57,2,20,19,female,0,1
6317,58,1,5,19,female,0,0
6317,59,1,2,19,female,1,0
6317,60,1,1,19,female,1,0
6317,61,1,1,19,female,0,0
6317,62,1,1,19,female,1,0
6317,63,2,10,19,female,1,1
6317,64,2,10,19,female,0,1
6317,65,1,5,19,female,1,0
6317,66,1,1,19,female,1,0
6317,67,2,10,19,female,1,1
6317,68,2,80,19,female,1,1
6317,69,2,40,19,female,1,1
6317,70,2,20,19,female,0,1
6317,71,1,1,19,female,1,0
6317,72,1,1,19,female,1,0
6317,73,2,20,19,female,0,1
6317,74,2,40,19,female,0,1
6317,75,2,80,19,female,0,1
6347,6,2,20,18,female,1,1
6347,7,2,80,18,female,1,1
6347,8,2,40,18,female,1,1
6347,9,1,2,18,female,1,0
6347,10,2,80,18,female,0,1
6347,11,2,1,18,female,1,1
6347,12,2,40,18,female,1,1
6347,13,2,20,18,female,1,1
6347,14,2,5,18,female,1,1
6347,15,2,1,18,female,0,1
6347,16,2,10,18,female,0,1
6347,17,2,2,18,female,1,1
6347,18,2,20,18,female,0,1
6347,19,2,40,18,female,1,1
6347,20,2,40,18,female,1,1
6347,21,2,20,18,female,1,1
6347,22,2,5,18,female,0,1
6347,23,2,80,18,female,1,1
6347,24,2,10,18,female,1,1
6347,25,2,10,18,female,1,1
6347,26,2,20,18,female,1,1
6347,27,2,2,18,female,1,1
6347,28,2,1,18,female,0,1
6347,29,2,80,18,female,1,1
6347,30,2,20,18,female,0,1
6347,31,2,40,18,female,1,1
6347,32,2,5,18,female,0,1
6347,33,2,5,18,female,0,1
6347,34,2,40,18,female,0,1
6347,35,2,2,18,female,1,1
6347,36,2,2,18,female,1,1
6347,37,2,2,18,female,1,1
6347,38,2,5,18,female,0,1
6347,39,2,10,18,female,0,1
6347,40,2,40,18,female,0,1
6347,41,2,80,18,female,0,1
6347,42,2,1,18,female,1,1
6347,43,2,80,18,female,1,1
6347,44,2,20,18,female,1,1
6347,45,2,2,18,female,0,1
6347,46,2,1,18,female,0,1
6347,47,2,40,18,female,0,1
6347,48,2,20,18,female,0,1
6347,49,2,5,18,female,1,1
6347,50,2,2,18,female,1,1
6347,51,2,1,18,female,0,1
6347,52,2,5,18,female,1,1
6347,53,2,2,18,female,0,1
6347,54,2,20,18,female,0,1
6347,55,2,10,18,female,0,1
6347,56,2,10,18,female,0,1
6347,57,2,1,18,female,0,1
6347,58,2,10,18,female,1,1
6347,59,2,5,18,female,0,1
6347,60,2,10,18,female,0,1
6347,61,2,80,18,female,1,1
6347,62,2,1,18,female,0,1
6347,63,2,80,18,female,0,1
6347,64,2,10,18,female,0,1
6347,65,2,1,18,female,1,1
6347,66,2,1,18,female,1,1
6347,67,2,40,18,female,0,1
6347,68,2,40,18,female,0,1
6347,69,2,80,18,female,0,1
6347,70,2,20,18,female,1,1
6347,71,2,10,18,female,0,1
6347,72,2,2,18,female,1,1
6347,73,2,5,18,female,1,1
6347,74,2,80,18,female,1,1
6347,75,2,5,18,female,0,1
6529,6,2,40,19,male,1,1
6529,7,2,40,19,male,1,1
6529,8,1,80,19,male,1,0
6529,9,2,5,19,male,1,1
6529,10,2,80,19,male,1,1
6529,11,2,5,19,male,0,1
6529,12,2,10,19,male,0,1
6529,13,2,80,19,male,0,1
6529,14,2,10,19,male,1,1
6529,15,2,20,19,male,1,1
6529,16,2,5,19,male,1,1
6529,17,2,5,19,male,1,1
6529,18,2,10,19,male,1,1
6529,19,2,1,19,male,1,1
6529,20,1,40,19,male,0,0
6529,21,2,20,19,male,0,1
6529,22,2,1,19,male,1,1
6529,23,2,1,19,male,1,1
6529,24,2,2,19,male,0,1
6529,25,2,5,19,male,0,1
6529,26,2,40,19,male,0,1
6529,27,2,10,19,male,0,1
6529,28,2,2,19,male,1,1
6529,29,2,20,19,male,0,1
6529,30,2,10,19,male,1,1
6529,31,1,2,19,male,1,0
6529,32,2,1,19,male,1,1
6529,33,2,80,19,male,0,1
6529,34,2,20,19,male,1,1
6529,35,2,2,19,male,0,1
6529,36,2,20,19,male,0,1
6529,37,2,2,19,male,0,1
6529,38,2,80,19,male,1,1
6529,39,2,80,19,male,1,1
6529,40,2,10,19,male,0,1
6529,41,2,5,19,male,0,1
6529,42,2,5,19,male,1,1
6529,43,2,5,19,male,0,1
6529,44,2,5,19,male,0,1
6529,45,2,40,19,male,0,1
6529,46,2,40,19,male,1,1
6529,47,2,10,19,male,1,1
6529,48,2,40,19,male,1,1
6529,49,2,2,19,male,1,1
6529,50,2,40,19,male,1,1
6529,51,2,2,19,male,0,1
6529,52,2,1,19,male,1,1
6529,53,2,40,19,male,1,1
6529,54,2,1,19,male,0,1
6529,55,2,5,19,male,1,1
6529,56,2,20,19,male,1,1
6529,57,2,1,19,male,1,1
6529,58,2,10,19,male,1,1
6529,59,2,20,19,male,1,1
6529,60,2,2,19,male,0,1
6529,61,2,1,19,male,1,1
6529,62,2,80,19,male,1,1
6529,63,2,2,19,male,1,1
6529,64,2,20,19,male,0,1
6529,65,2,10,19,male,0,1
6529,66,1,80,19,male,0,0
6529,67,2,1,19,male,1,1
6529,68,2,20,19,male,0,1
6529,69,2,80,19,male,1,1
6529,70,2,1,19,male,0,1
6529,71,1,40,19,male,0,0
6529,72,2,2,19,male,1,1
6529,73,2,20,19,male,1,1
6529,74,2,10,19,male,0,1
6529,75,2,80,19,male,0,1
6570,6,2,5,19,female,0,1
6570,7,1,1,19,female,0,0
6570,8,2,1,19,female,0,1
6570,9,1,20,19,female,1,0
6570,10,1,80,19,female,1,0
6570,11,2,40,19,female,0,1
6570,12,2,80,19,female,0,1
6570,13,1,5,19,female,0,0
6570,14,1,20,19,female,0,0
6570,15,2,80,19,female,1,1
6570,16,1,2,19,female,0,0
6570,17,1,2,19,female,0,0
6570,18,1,5,19,female,0,0
6570,19,2,20,19,female,1,1
6570,20,1,40,19,female,0,0
6570,21,1,5,19,female,1,0
6570,22,2,40,19,female,0,1
6570,23,1,2,19,female,0,0
6570,24,1,5,19,female,0,0
6570,25,2,2,19,female,1,1
6570,26,2,40,19,female,0,1
6570,27,2,80,19,female,1,1
6570,28,1,10,19,female,0,0
6570,29,1,80,19,female,1,0
6570,30,2,1,19,female,0,1
6570,31,1,5,19,female,1,0
6570,32,1,40,19,female,0,0
6570,33,1,20,19,female,1,0
6570,34,1,1,19,female,1,0
6570,35,2,80,19,female,1,1
6570,36,2,20,19,female,0,1
6570,37,2,20,19,female,0,1
6570,38,2,1,19,female,0,1
6570,39,1,2,19,female,0,0
6570,40,1,1,19,female,0,0
6570,41,1,10,19,female,1,0
6570,42,1,20,19,female,1,0
6570,43,2,40,19,female,0,1
6570,44,2,10,19,female,0,1
6570,45,1,20,19,female,0,0
6570,46,1,40,19,female,1,0
6570,47,2,2,19,female,1,1
6570,48,1,1,19,female,0,0
6570,49,2,5,19,female,0,1
6570,50,2,2,19,female,0,1
6570,51,2,1,19,female,0,1
6570,52,1,10,19,female,0,0
6570,53,1,1,19,female,0,0
6570,54,1,20,19,female,1,0
6570,55,2,10,19,female,0,1
6570,56,2,80,19,female,0,1
6570,57,1,5,19,female,1,0
6570,58,1,5,19,female,0,0
6570,59,2,80,19,female,1,1
6570,60,2,10,19,female,0,1
6570,61,1,10,19,female,0,0
6570,62,1,2,19,female,1,0
6570,63,2,40,19,female,0,1
6570,64,1,1,19,female,1,0
6570,65,1,5,19,female,0,0
6570,66,2,10,19,female,1,1
6570,67,2,40,19,female,0,1
6570,68,1,2,19,female,1,0
6570,69,2,80,19,female,0,1
6570,70,1,10,19,female,0,0
6570,71,1,40,19,female,0,0
6570,72,1,10,19,female,1,0
6570,73,1,2,19,female,1,0
6570,74,2,20,19,female,0,1
6570,75,2,80,19,female,1,1
7133,6,2,5,18,female,1,1
7133,7,1,80,18,female,1,0
7133,8,2,2,18,female,1,1
7133,9,1,40,18,female,1,0
7133,10,2,5,18,female,1,1
7133,11,2,2,18,female,0,1
7133,12,1,10,18,female,0,0
7133,13,2,5,18,female,0,1
7133,14,2,40,18,female,1,1
7133,15,2,1,18,female,1,1
7133,16,1,1,18,female,1,0
7133,17,2,80,18,female,1,1
7133,18,2,2,18,female,1,1
7133,19,1,5,18,female,1,0
7133,20,2,2,18,female,0,1
7133,21,1,20,18,female,0,0
7133,22,1,1,18,female,1,0
7133,23,2,80,18,female,1,1
7133,24,1,10,18,female,0,0
7133,25,2,10,18,female,0,1
7133,26,2,5,18,female,0,1
7133,27,2,20,18,female,0,1
7133,28,2,80,18,female,1,1
7133,29,2,2,18,female,0,1
7133,30,2,1,18,female,1,1
7133,31,1,10,18,female,1,0
7133,32,2,2,18,female,1,1
7133,33,2,20,18,female,0,1
7133,34,2,40,18,female,1,1
7133,35,2,80,18,female,0,1
7133,36,2,5,18,female,0,1
7133,37,2,5,18,female,0,1
7133,38,2,5,18,female,1,1
7133,39,2,40,18,female,1,1
7133,40,2,40,18,female,0,1
7133,41,2,20,18,female,0,1
7133,42,1,2,18,female,1,0
7133,43,2,40,18,female,0,1
7133,44,2,40,18,female,0,1
7133,45,2,10,18,female,0,1
7133,46,2,20,18,female,1,1
7133,47,2,40,18,female,1,1
7133,48,1,2,18,female,1,0
7133,49,1,1,18,female,1,0
7133,50,2,80,18,female,1,1
7133,51,2,1,18,female,0,1
7133,52,2,20,18,female,1,1
7133,53,2,1,18,female,1,1
7133,54,2,1,18,female,0,1
7133,55,2,2,18,female,1,1
7133,56,2,10,18,female,1,1
7133,57,2,10,18,female,1,1
7133,58,2,40,18,female,1,1
7133,59,2,80,18,female,1,1
7133,60,2,80,18,female,0,1
7133,61,2,20,18,female,1,1
7133,62,2,5,18,female,1,1
7133,63,2,20,18,female,1,1
7133,64,2,80,18,female,0,1
7133,65,1,10,18,female,0,0
7133,66,2,20,18,female,0,1
7133,67,2,20,18,female,1,1
7133,68,2,10,18,female,0,1
7133,69,1,2,18,female,1,0
7133,70,2,5,18,female,0,1
7133,71,2,1,18,female,0,1
7133,72,2,1,18,female,1,1
7133,73,2,10,18,female,1,1
7133,74,2,80,18,female,0,1
7133,75,2,40,18,female,0,1
7761,6,1,1,18,female,1,0
7761,7,2,40,18,female,0,1
7761,8,1,2,18,female,0,0
7761,9,1,40,18,female,0,0
7761,10,1,40,18,female,1,0
7761,11,2,20,18,female,0,1
7761,12,2,20,18,female,1,1
7761,13,2,20,18,female,1,1
7761,14,1,5,18,female,0,0
7761,15,2,10,18,female,0,1
7761,16,2,80,18,female,0,1
7761,17,2,2,18,female,1,1
7761,18,1,2,18,female,1,0
7761,19,1,40,18,female,1,0
7761,20,1,20,18,female,0,0
7761,21,2,1,18,female,0,1
7761,22,1,5,18,female,0,0
7761,23,2,80,18,female,1,1
7761,24,1,1,18,female,1,0
7761,25,2,5,18,female,0,1
7761,26,2,40,18,female,0,1
7761,27,1,5,18,female,1,0
7761,28,2,10,18,female,0,1
7761,29,1,10,18,female,0,0
7761,30,1,2,18,female,1,0
7761,31,1,2,18,female,1,0
7761,32,2,80,18,female,0,1
7761,33,1,20,18,female,1,0
7761,34,2,40,18,female,0,1
7761,35,1,10,18,female,0,0
7761,36,2,40,18,female,1,1
7761,37,2,2,18,female,1,1
7761,38,1,10,18,female,0,0
7761,39,2,80,18,female,1,1
7761,40,2,2,18,female,0,1
7761,41,1,20,18,female,1,0
7761,42,2,2,18,female,1,1
7761,43,1,1,18,female,1,0
7761,44,2,20,18,female,1,1
