PID,trial_no,trial_type,choice,delay,age,gender
33606,41,loss,1,20,18,female
33606,42,loss,1,20,18,female
33606,43,loss,1,5,18,female
33606,44,loss,0,10,18,female
33606,45,loss,0,1,18,female
33606,46,loss,0,5,18,female
33606,47,loss,0,40,18,female
33606,48,loss,0,10,18,female
33606,49,loss,1,20,18,female
33606,50,loss,1,10,18,female
33606,51,loss,1,40,18,female
33606,52,loss,0,20,18,female
33606,53,loss,0,10,18,female
33606,54,loss,1,2,18,female
33606,55,loss,0,20,18,female
33606,56,loss,1,5,18,female
33606,57,loss,1,5,18,female
33606,58,loss,0,10,18,female
33606,59,loss,1,20,18,female
33606,60,loss,1,1,18,female
33606,61,loss,1,5,18,female
33606,62,loss,1,5,18,female
33606,63,loss,1,80,18,female
33606,64,loss,1,80,18,female
33606,65,loss,0,40,18,female
33606,66,loss,0,2,18,female
34478,7,loss,0,20,19,female
34478,8,loss,0,2,19,female
34478,9,loss,1,1,19,female
34478,10,loss,1,80,19,female
34478,11,loss,1,40,19,female
34478,12,loss,1,5,19,female
34478,13,loss,0,1,19,female
34478,14,loss,1,10,19,female
34478,15,loss,1,5,19,female
34478,16,loss,0,1,19,female
34478,17,loss,0,5,19,female
34478,18,loss,1,1,19,female
34478,19,loss,1,2,19,female
34478,20,loss,0,10,19,female
34478,21,loss,1,5,19,female
34478,22,loss,1,2,19,female
34478,23,loss,1,2,19,female
34478,24,loss,0,10,19,female
34478,25,loss,0,1,19,female
34478,26,loss,1,2,19,female
34478,27,loss,1,40,19,female
34478,28,loss,0,40,19,female
34478,29,loss,1,10,19,female
34478,30,loss,1,5,19,female
34478,31,loss,0,20,19,female
34478,32,loss,1,2,19,female
34478,33,loss,1,1,19,female
34478,34,loss,1,20,19,female
34478,35,loss,1,10,19,female
34478,36,loss,1,10,19,female
34478,37,loss,0,80,19,female
34478,38,loss,1,2,19,female
34478,39,loss,1,80,19,female
34478,40,loss,1,1,19,female
34478,41,loss,1,20,19,female
34478,42,loss,1,1,19,female
34478,43,loss,1,20,19,female
34478,44,loss,0,1,19,female
34478,45,loss,1,5,19,female
34478,46,loss,1,10,19,female
34478,47,loss,1,1,19,female
34478,48,loss,0,20,19,female
34478,49,loss,1,10,19,female
34478,50,loss,1,20,19,female
34478,51,loss,1,80,19,female
34478,52,loss,1,10,19,female
34478,53,loss,1,5,19,female
34478,54,loss,1,20,19,female
34478,55,loss,1,80,19,female
34478,56,loss,1,20,19,female
34478,57,loss,0,40,19,female
34478,58,loss,1,5,19,female
34478,59,loss,1,2,19,female
34478,60,loss,1,10,19,female
34478,61,loss,0,5,19,female
34478,62,loss,1,2,19,female
34478,63,loss,1,40,19,female
34478,64,loss,1,5,19,female
34478,65,loss,1,2,19,female
34478,66,loss,1,20,19,female
39427,7,loss,1,5,21,male
39427,8,loss,0,5,21,male
39427,9,loss,1,10,21,male
39427,10,loss,0,1,21,male
39427,11,loss,1,20,21,male
39427,12,loss,1,5,21,male
39427,13,loss,1,1,21,male
39427,14,loss,1,80,21,male
39427,15,loss,0,20,21,male
39427,16,loss,0,5,21,male
39427,17,loss,0,5,21,male
39427,18,loss,1,10,21,male
39427,19,loss,0,80,21,male
39427,20,loss,1,20,21,male
39427,21,loss,0,1,21,male
39427,22,loss,1,1,21,male
39427,23,loss,1,5,21,male
39427,24,loss,1,40,21,male
39427,25,loss,1,40,21,male
39427,26,loss,1,40,21,male
39427,27,loss,0,1,21,male
39427,28,loss,0,2,21,male
39427,29,loss,1,10,21,male
39427,30,loss,0,2,21,male
39427,31,loss,0,1,21,male
39427,32,loss,0,5,21,male
39427,33,loss,1,40,21,male
39427,34,loss,0,40,21,male
39427,35,loss,1,20,21,male
39427,36,loss,1,80,21,male
39427,37,loss,0,1,21,male
39427,38,loss,1,10,21,male
39427,39,loss,1,20,21,male
39427,40,loss,1,20,21,male
39427,41,loss,1,2,21,male
39427,42,loss,0,10,21,male
39427,43,loss,0,2,21,male
39427,44,loss,1,10,21,male
39427,45,loss,1,80,21,male
39427,46,loss,0,10,21,male
39427,47,loss,0,2,21,male
39427,48,loss,1,2,21,male
39427,49,loss,1,10,21,male
39427,50,loss,1,20,21,male
39427,51,loss,0,1,21,male
39427,52,loss,1,2,21,male
39427,53,loss,1,5,21,male
39427,54,loss,0,2,21,male
39427,55,loss,0,10,21,male
39427,56,loss,1,1,21,male
39427,57,loss,1,2,21,male
39427,58,loss,1,20,21,male
39427,59,loss,1,1,21,male
39427,60,loss,0,20,21,male
39427,61,loss,0,20,21,male
39427,62,loss,0,2,21,male
39427,63,loss,1,10,21,male
39427,64,loss,0,5,21,male
39427,65,loss,1,80,21,male
39427,66,loss,1,5,21,male
47185,7,loss,1,20,19,other
47185,8,loss,1,10,19,other
47185,9,loss,1,5,19,other
47185,10,loss,1,10,19,other
47185,11,loss,0,1,19,other
47185,12,loss,0,5,19,other
47185,13,loss,1,80,19,other
47185,14,loss,1,5,19,other
47185,15,loss,1,5,19,other
47185,16,loss,1,2,19,other
47185,17,loss,1,1,19,other
47185,18,loss,1,1,19,other
47185,19,loss,1,10,19,other
47185,20,loss,1,1,19,other
47185,21,loss,1,10,19,other
47185,22,loss,0,1,19,other
47185,23,loss,1,2,19,other
47185,24,loss,0,1,19,other
47185,25,loss,0,5,19,other
47185,26,loss,1,40,19,other
47185,27,loss,0,40,19,other
47185,28,loss,1,2,19,other
47185,29,loss,1,10,19,other
47185,30,loss,1,10,19,other
47185,31,loss,1,5,19,other
47185,32,loss,0,2,19,other
47185,33,loss,0,10,19,other
47185,34,loss,1,20,19,other
47185,35,loss,1,20,19,other
47185,36,loss,1,10,19,other
47185,37,loss,1,20,19,other
47185,38,loss,1,20,19,other
47185,39,loss,1,2,19,other
47185,40,loss,1,2,19,other
47185,41,loss,1,20,19,other
47185,42,loss,1,40,19,other
47185,43,loss,1,2,19,other
47185,44,loss,1,1,19,other
47185,45,loss,1,40,19,other
47185,46,loss,1,80,19,other
47185,47,loss,1,5,19,other
47185,48,loss,1,80,19,other
47185,49,loss,1,5,19,other
47185,50,loss,1,2,19,other
47185,51,loss,1,5,19,other
47185,52,loss,0,80,19,other
47185,53,loss,1,1,19,other
47185,54,loss,1,2,19,other
47185,55,loss,1,10,19,other
47185,56,loss,1,5,19,other
47185,57,loss,1,10,19,other
47185,58,loss,1,20,19,other
47185,59,loss,1,20,19,other
47185,60,loss,1,40,19,other
47185,61,loss,1,20,19,other
47185,62,loss,1,2,19,other
47185,63,loss,1,80,19,other
47185,64,loss,0,1,19,other
47185,65,loss,1,20,19,other
47185,66,loss,1,1,19,other
48452,67,loss,1,2,23,female
48452,68,loss,0,40,23,female
48452,69,loss,0,2,23,female
48452,70,loss,0,20,23,female
48452,71,loss,0,10,23,female
48452,72,loss,0,10,23,female
48452,73,loss,0,20,23,female
48452,74,loss,0,10,23,female
48452,75,loss,1,1,23,female
48452,76,loss,0,10,23,female
48452,77,loss,0,40,23,female
48452,78,loss,0,2,23,female
48452,79,loss,0,40,23,female
48452,80,loss,1,20,23,female
48452,81,loss,1,1,23,female
48452,82,loss,0,10,23,female
48452,83,loss,0,20,23,female
48452,84,loss,1,5,23,female
48452,85,loss,0,2,23,female
48452,86,loss,0,1,23,female
48452,87,loss,0,5,23,female
48452,88,loss,0,20,23,female
48452,89,loss,0,5,23,female
48452,90,loss,0,2,23,female
48452,91,loss,0,80,23,female
48452,92,loss,0,5,23,female
48452,93,loss,0,80,23,female
48452,94,loss,1,10,23,female
48452,95,loss,1,10,23,female
48452,96,loss,1,2,23,female
48452,97,loss,0,20,23,female
48452,98,loss,1,1,23,female
48452,99,loss,1,20,23,female
48452,100,loss,1,2,23,female
48452,101,loss,0,20,23,female
48452,102,loss,1,5,23,female
48452,103,loss,1,2,23,female
48452,104,loss,1,1,23,female
48452,105,loss,1,1,23,female
48452,106,loss,1,1,23,female
48452,107,loss,1,5,23,female
48452,108,loss,1,20,23,female
48452,109,loss,1,10,23,female
48452,110,loss,0,80,23,female
48452,111,loss,1,10,23,female
48452,112,loss,1,40,23,female
48452,113,loss,1,80,23,female
48452,114,loss,0,80,23,female
48452,115,loss,1,1,23,female
48452,116,loss,1,2,23,female
48452,117,loss,1,5,23,female
48452,118,loss,1,5,23,female
48452,119,loss,1,5,23,female
48452,120,loss,0,40,23,female
48452,121,loss,0,10,23,female
48452,122,loss,1,2,23,female
48452,123,loss,1,20,23,female
48452,124,loss,1,1,23,female
48452,125,loss,1,5,23,female
48452,126,loss,1,1,23,female
50634,7,loss,1,5,21,female
50634,8,loss,1,5,21,female
50634,9,loss,1,20,21,female
50634,10,loss,0,20,21,female
50634,11,loss,1,20,21,female
50634,12,loss,1,40,21,female
50634,13,loss,1,5,21,female
50634,14,loss,1,20,21,female
50634,15,loss,1,1,21,female
50634,16,loss,1,2,21,female
50634,17,loss,1,20,21,female
50634,18,loss,1,2,21,female
50634,19,loss,1,10,21,female
50634,20,loss,1,10,21,female
50634,21,loss,1,5,21,female
50634,22,loss,1,1,21,female
50634,23,loss,1,10,21,female
50634,24,loss,1,5,21,female
50634,25,loss,1,80,21,female
50634,26,loss,1,20,21,female
50634,27,loss,1,20,21,female
50634,28,loss,1,10,21,female
50634,29,loss,1,2,21,female
50634,30,loss,1,40,21,female
50634,31,loss,1,10,21,female
50634,32,loss,1,2,21,female
50634,33,loss,1,5,21,female
50634,34,loss,1,40,21,female
50634,35,loss,1,5,21,female
50634,36,loss,1,2,21,female
50634,37,loss,1,10,21,female
50634,38,loss,1,1,21,female
50634,39,loss,0,5,21,female
50634,40,loss,0,40,21,female
50634,41,loss,0,2,21,female
50634,42,loss,1,80,21,female
50634,43,loss,0,1,21,female
50634,44,loss,1,1,21,female
50634,45,loss,0,2,21,female
50634,46,loss,1,1,21,female
50634,47,loss,1,20,21,female
50634,48,loss,1,2,21,female
50634,49,loss,0,80,21,female
50634,50,loss,1,2,21,female
50634,51,loss,1,5,21,female
50634,52,loss,1,80,21,female
50634,53,loss,1,1,21,female
50634,54,loss,1,20,21,female
50634,55,loss,1,5,21,female
50634,56,loss,1,1,21,female
50634,57,loss,1,10,21,female
50634,58,loss,1,2,21,female
50634,59,loss,0,1,21,female
50634,60,loss,0,10,21,female
50634,61,loss,0,1,21,female
50634,62,loss,1,20,21,female
50634,63,loss,1,10,21,female
50634,64,loss,0,40,21,female
50634,65,loss,0,80,21,female
50634,66,loss,0,10,21,female
59475,7,loss,0,1,18,male
59475,8,loss,0,10,18,male
59475,9,loss,1,20,18,male
59475,10,loss,1,10,18,male
59475,11,loss,1,20,18,male
59475,12,loss,1,20,18,male
59475,13,loss,1,40,18,male
59475,14,loss,1,5,18,male
59475,15,loss,1,5,18,male
59475,16,loss,1,1,18,male
59475,17,loss,1,5,18,male
59475,18,loss,1,20,18,male
59475,19,loss,1,10,18,male
59475,20,loss,1,10,18,male
59475,21,loss,1,80,18,male
59475,22,loss,1,10,18,male
59475,23,loss,1,10,18,male
59475,24,loss,1,80,18,male
59475,25,loss,1,1,18,male
59475,26,loss,1,2,18,male
59475,27,loss,1,40,18,male
59475,28,loss,1,2,18,male
59475,29,loss,0,20,18,male
59475,30,loss,1,5,18,male
59475,31,loss,1,5,18,male
59475,32,loss,1,1,18,male
59475,33,loss,1,40,18,male
59475,34,loss,1,20,18,male
59475,35,loss,1,1,18,male
59475,36,loss,1,40,18,male
59475,37,loss,1,2,18,male
59475,38,loss,1,2,18,male
59475,39,loss,1,5,18,male
59475,40,loss,1,20,18,male
59475,41,loss,1,2,18,male
59475,42,loss,1,10,18,male
59475,43,loss,1,5,18,male
59475,44,loss,1,1,18,male
59475,45,loss,1,2,18,male
59475,46,loss,1,2,18,male
59475,47,loss,1,2,18,male
59475,48,loss,1,80,18,male
59475,49,loss,0,80,18,male
59475,50,loss,1,1,18,male
59475,51,loss,1,10,18,male
59475,52,loss,1,20,18,male
59475,53,loss,1,20,18,male
59475,54,loss,1,2,18,male
59475,55,loss,1,40,18,male
59475,56,loss,1,10,18,male
59475,57,loss,1,5,18,male
59475,58,loss,1,20,18,male
59475,59,loss,1,2,18,male
59475,60,loss,1,1,18,male
59475,61,loss,1,1,18,male
59475,62,loss,1,80,18,male
59475,63,loss,1,5,18,male
59475,64,loss,1,5,18,male
59475,65,loss,1,1,18,male
59475,66,loss,0,10,18,male
61313,67,loss,1,2,18,female
61313,68,loss,0,2,18,female
61313,69,loss,1,10,18,female
61313,70,loss,1,10,18,female
61313,71,loss,1,80,18,female
61313,72,loss,1,10,18,female
61313,73,loss,1,20,18,female
61313,74,loss,1,40,18,female
61313,75,loss,1,1,18,female
61313,76,loss,1,10,18,female
61313,77,loss,1,20,18,female
61313,78,loss,1,80,18,female
61313,79,loss,0,1,18,female
61313,80,loss,0,1,18,female
61313,81,loss,1,40,18,female
61313,82,loss,1,10,18,female
61313,83,loss,1,80,18,female
61313,84,loss,1,80,18,female
61313,85,loss,0,40,18,female
61313,86,loss,1,5,18,female
61313,87,loss,0,2,18,female
61313,88,loss,1,80,18,female
61313,89,loss,0,1,18,female
61313,90,loss,1,10,18,female
61313,91,loss,1,5,18,female
61313,92,loss,1,5,18,female
61313,93,loss,1,20,18,female
61313,94,loss,1,5,18,female
61313,95,loss,1,2,18,female
61313,96,loss,1,5,18,female
61313,97,loss,1,2,18,female
61313,98,loss,1,5,18,female
61313,99,loss,1,2,18,female
61313,100,loss,1,1,18,female
61313,101,loss,1,20,18,female
61313,102,loss,1,20,18,female
61313,103,loss,1,5,18,female
61313,104,loss,1,20,18,female
61313,105,loss,1,10,18,female
61313,106,loss,1,1,18,female
61313,107,loss,1,40,18,female
61313,108,loss,1,20,18,female
61313,109,loss,1,20,18,female
61313,110,loss,1,2,18,female
61313,111,loss,1,1,18,female
61313,112,loss,1,5,18,female
61313,113,loss,1,5,18,female
61313,114,loss,1,10,18,female
61313,115,loss,1,10,18,female
61313,116,loss,1,5,18,female
61313,117,loss,1,1,18,female
61313,118,loss,1,10,18,female
61313,119,loss,1,20,18,female
61313,120,loss,1,20,18,female
61313,121,loss,1,1,18,female
61313,122,loss,1,2,18,female
61313,123,loss,1,2,18,female
61313,124,loss,1,2,18,female
61313,125,loss,1,40,18,female
61313,126,loss,1,1,18,female
61532,7,loss,0,40,18,female
61532,8,loss,1,80,18,female
61532,9,loss,1,20,18,female
61532,10,loss,0,2,18,female
61532,11,loss,1,80,18,female
61532,12,loss,0,10,18,female
61532,13,loss,0,80,18,female
61532,14,loss,1,2,18,female
61532,15,loss,0,40,18,female
61532,16,loss,1,10,18,female
61532,17,loss,1,20,18,female
61532,18,loss,1,1,18,female
61532,19,loss,0,20,18,female
61532,20,loss,1,10,18,female
61532,21,loss,0,1,18,female
61532,22,loss,0,20,18,female
61532,23,loss,0,2,18,female
61532,24,loss,1,40,18,female
61532,25,loss,1,20,18,female
61532,26,loss,1,2,18,female
61532,27,loss,0,1,18,female
61532,28,loss,1,20,18,female
61532,29,loss,1,5,18,female
61532,30,loss,0,5,18,female
61532,31,loss,1,80,18,female
61532,32,loss,0,2,18,female
61532,33,loss,0,2,18,female
61532,34,loss,1,5,18,female
61532,35,loss,1,80,18,female
61532,36,loss,0,1,18,female
61532,37,loss,1,10,18,female
61532,38,loss,0,10,18,female
61532,39,loss,1,10,18,female
61532,40,loss,1,5,18,female
61532,41,loss,1,5,18,female
61532,42,loss,1,1,18,female
61532,43,loss,0,5,18,female
61532,44,loss,0,2,18,female
61532,45,loss,1,40,18,female
61532,46,loss,1,1,18,female
61532,47,loss,1,10,18,female
61532,48,loss,0,20,18,female
61532,49,loss,0,5,18,female
61532,50,loss,1,20,18,female
61532,51,loss,1,1,18,female
61532,52,loss,1,5,18,female
61532,53,loss,1,10,18,female
61532,54,loss,0,20,18,female
61532,55,loss,1,2,18,female
61532,56,loss,0,2,18,female
61532,57,loss,1,1,18,female
61532,58,loss,1,40,18,female
61532,59,loss,0,20,18,female
61532,60,loss,0,1,18,female
61532,61,loss,1,5,18,female
61532,62,loss,1,5,18,female
61532,63,loss,0,2,18,female
61532,64,loss,0,10,18,female
61532,65,loss,1,10,18,female
61532,66,loss,1,1,18,female
61807,67,loss,1,80,22,female
61807,68,loss,1,80,22,female
61807,69,loss,1,2,22,female
61807,70,loss,0,2,22,female
61807,71,loss,0,10,22,female
61807,72,loss,0,5,22,female
61807,73,loss,0,1,22,female
61807,74,loss,0,20,22,female
61807,75,loss,1,40,22,female
61807,76,loss,0,10,22,female
61807,77,loss,0,2,22,female
61807,78,loss,0,1,22,female
61807,79,loss,1,80,22,female
61807,80,loss,0,2,22,female
61807,81,loss,1,5,22,female
61807,82,loss,1,80,22,female
61807,83,loss,1,10,22,female
61807,84,loss,1,20,22,female
61807,85,loss,1,10,22,female
61807,86,loss,0,10,22,female
61807,87,loss,0,2,22,female
61807,88,loss,1,20,22,female
61807,89,loss,1,20,22,female
61807,90,loss,0,5,22,female
61807,91,loss,0,5,22,female
61807,92,loss,0,10,22,female
61807,93,loss,1,20,22,female
61807,94,loss,0,5,22,female
61807,95,loss,0,20,22,female
61807,96,loss,1,40,22,female
61807,97,loss,1,20,22,female
61807,98,loss,0,1,22,female
61807,99,loss,1,20,22,female
61807,100,loss,1,40,22,female
61807,101,loss,0,2,22,female
61807,102,loss,1,20,22,female
61807,103,loss,1,10,22,female
61807,104,loss,1,5,22,female
61807,105,loss,0,2,22,female
61807,106,loss,1,1,22,female
61807,107,loss,1,20,22,female
61807,108,loss,0,1,22,female
61807,109,loss,1,5,22,female
61807,110,loss,1,2,22,female
61807,111,loss,1,1,22,female
61807,112,loss,1,40,22,female
61807,113,loss,0,2,22,female
61807,114,loss,1,5,22,female
61807,115,loss,1,10,22,female
61807,116,loss,0,5,22,female
61807,117,loss,1,10,22,female
61807,118,loss,0,1,22,female
61807,119,loss,1,40,22,female
61807,120,loss,0,10,22,female
61807,121,loss,0,1,22,female
61807,122,loss,1,2,22,female
61807,123,loss,1,80,22,female
61807,124,loss,1,5,22,female
61807,125,loss,1,1,22,female
61807,126,loss,0,1,22,female
61930,7,loss,1,5,18,female
61930,8,loss,1,2,18,female
61930,9,loss,1,2,18,female
61930,10,loss,0,1,18,female
61930,11,loss,0,10,18,female
61930,12,loss,1,40,18,female
61930,13,loss,0,5,18,female
61930,14,loss,1,1,18,female
61930,15,loss,0,40,18,female
61930,16,loss,0,20,18,female
61930,17,loss,1,2,18,female
61930,18,loss,1,80,18,female
61930,19,loss,1,20,18,female
61930,20,loss,1,10,18,female
61930,21,loss,0,1,18,female
61930,22,loss,1,10,18,female
61930,23,loss,0,5,18,female
61930,24,loss,1,20,18,female
61930,25,loss,1,2,18,female
61930,26,loss,1,5,18,female
61930,27,loss,0,10,18,female
61930,28,loss,1,1,18,female
61930,29,loss,1,5,18,female
61930,30,loss,1,80,18,female
61930,31,loss,1,2,18,female
61930,32,loss,1,1,18,female
61930,33,loss,0,80,18,female
61930,34,loss,1,5,18,female
61930,35,loss,1,1,18,female
61930,36,loss,1,2,18,female
61930,37,loss,1,80,18,female
61930,38,loss,1,5,18,female
61930,39,loss,0,5,18,female
61930,40,loss,1,1,18,female
61930,41,loss,1,40,18,female
61930,42,loss,1,20,18,female
61930,43,loss,0,10,18,female
61930,44,loss,1,10,18,female
61930,45,loss,1,1,18,female
61930,46,loss,1,2,18,female
61930,47,loss,0,20,18,female
61930,48,loss,0,2,18,female
61930,49,loss,0,20,18,female
61930,50,loss,0,1,18,female
61930,51,loss,0,10,18,female
61930,52,loss,0,2,18,female
61930,53,loss,0,10,18,female
61930,54,loss,0,40,18,female
61930,55,loss,0,10,18,female
61930,56,loss,1,2,18,female
61930,57,loss,0,20,18,female
61930,58,loss,0,5,18,female
61930,59,loss,0,80,18,female
61930,60,loss,1,1,18,female
61930,61,loss,1,5,18,female
61930,62,loss,0,20,18,female
61930,63,loss,1,20,18,female
61930,64,loss,1,40,18,female
61930,65,loss,1,20,18,female
61930,66,loss,0,10,18,female
66740,67,loss,0,10,19,female
66740,68,loss,1,20,19,female
66740,69,loss,1,20,19,female
66740,70,loss,0,80,19,female
66740,71,loss,0,80,19,female
66740,72,loss,0,20,19,female
66740,73,loss,0,40,19,female
66740,74,loss,0,5,19,female
66740,75,loss,0,10,19,female
66740,76,loss,0,20,19,female
66740,77,loss,0,40,19,female
66740,78,loss,0,40,19,female
66740,79,loss,0,5,19,female
66740,80,loss,0,2,19,female
66740,81,loss,0,5,19,female
66740,82,loss,0,5,19,female
66740,83,loss,0,1,19,female
66740,84,loss,0,40,19,female
66740,85,loss,0,5,19,female
66740,86,loss,0,2,19,female
66740,87,loss,0,10,19,female
66740,88,loss,0,5,19,female
66740,89,loss,0,5,19,female
66740,90,loss,0,10,19,female
66740,91,loss,0,10,19,female
66740,92,loss,0,20,19,female
66740,93,loss,0,1,19,female
66740,94,loss,0,2,19,female
66740,95,loss,0,20,19,female
66740,96,loss,0,2,19,female
66740,97,loss,0,10,19,female
66740,98,loss,0,20,19,female
66740,99,loss,0,80,19,female
66740,100,loss,0,1,19,female
66740,101,loss,0,2,19,female
66740,102,loss,0,10,19,female
66740,103,loss,0,5,19,female
66740,104,loss,0,2,19,female
66740,105,loss,0,20,19,female
66740,106,loss,0,80,19,female
66740,107,loss,0,5,19,female
66740,108,loss,0,1,19,female
66740,109,loss,0,40,19,female
66740,110,loss,0,1,19,female
66740,111,loss,0,10,19,female
66740,112,loss,0,1,19,female
66740,113,loss,0,2,19,female
66740,114,loss,0,1,19,female
66740,115,loss,0,2,19,female
66740,116,loss,0,20,19,female
66740,117,loss,0,2,19,female
66740,118,loss,0,10,19,female
66740,119,loss,0,80,19,female
66740,120,loss,0,10,19,female
66740,121,loss,0,1,19,female
66740,122,loss,0,1,19,female
66740,123,loss,0,20,19,female
66740,124,loss,0,1,19,female
66740,125,loss,0,5,19,female
66740,126,loss,0,2,19,female
67709,7,loss,0,10,18,female
67709,8,loss,1,10,18,female
67709,9,loss,1,80,18,female
67709,10,loss,0,10,18,female
67709,11,loss,1,2,18,female
67709,12,loss,0,1,18,female
67709,13,loss,0,40,18,female
67709,14,loss,1,20,18,female
67709,15,loss,1,10,18,female
67709,16,loss,1,5,18,female
67709,17,loss,1,2,18,female
67709,18,loss,1,10,18,female
67709,19,loss,1,5,18,female
67709,20,loss,1,80,18,female
67709,21,loss,0,1,18,female
67709,22,loss,0,5,18,female
67709,23,loss,0,2,18,female
67709,24,loss,0,10,18,female
67709,25,loss,0,80,18,female
67709,26,loss,1,5,18,female
67709,27,loss,0,1,18,female
67709,28,loss,0,20,18,female
67709,29,loss,1,10,18,female
67709,30,loss,0,2,18,female
67709,31,loss,1,2,18,female
67709,32,loss,1,20,18,female
67709,33,loss,1,80,18,female
67709,34,loss,0,40,18,female
67709,35,loss,0,1,18,female
67709,36,loss,0,5,18,female
67709,37,loss,0,20,18,female
67709,38,loss,1,20,18,female
67709,39,loss,0,5,18,female
67709,40,loss,0,2,18,female
67709,41,loss,0,10,18,female
67709,42,loss,0,20,18,female
67709,43,loss,0,1,18,female
67709,44,loss,1,5,18,female
67709,45,loss,0,5,18,female
67709,46,loss,0,40,18,female
67709,47,loss,0,2,18,female
67709,48,loss,0,2,18,female
67709,49,loss,0,1,18,female
67709,50,loss,0,1,18,female
67709,51,loss,0,20,18,female
67709,52,loss,0,80,18,female
67709,53,loss,0,5,18,female
67709,54,loss,0,20,18,female
67709,55,loss,0,40,18,female
67709,56,loss,0,20,18,female
67709,57,loss,0,1,18,female
67709,58,loss,1,5,18,female
67709,59,loss,0,1,18,female
67709,60,loss,0,20,18,female
67709,61,loss,0,1,18,female
67709,62,loss,0,2,18,female
67709,63,loss,0,2,18,female
67709,64,loss,0,10,18,female
67709,65,loss,0,10,18,female
67709,66,loss,0,40,18,female
68830,67,loss,1,20,18,female
68830,68,loss,0,20,18,female
68830,69,loss,1,5,18,female
68830,70,loss,1,20,18,female
68830,71,loss,0,1,18,female
68830,72,loss,1,5,18,female
68830,73,loss,1,10,18,female
68830,74,loss,1,5,18,female
68830,75,loss,0,80,18,female
68830,76,loss,1,10,18,female
68830,77,loss,1,20,18,female
68830,78,loss,0,1,18,female
68830,79,loss,1,10,18,female
68830,80,loss,1,5,18,female
68830,81,loss,1,5,18,female
68830,82,loss,0,10,18,female
68830,83,loss,1,1,18,female
68830,84,loss,1,40,18,female
68830,85,loss,0,80,18,female
68830,86,loss,1,80,18,female
68830,87,loss,1,40,18,female
68830,88,loss,1,20,18,female
68830,89,loss,1,5,18,female
68830,90,loss,1,1,18,female
68830,91,loss,1,2,18,female
68830,92,loss,1,40,18,female
68830,93,loss,1,2,18,female
68830,94,loss,1,80,18,female
68830,95,loss,1,1,18,female
68830,96,loss,1,40,18,female
68830,97,loss,1,1,18,female
68830,98,loss,1,1,18,female
68830,99,loss,1,5,18,female
68830,100,loss,1,20,18,female
68830,101,loss,1,2,18,female
68830,102,loss,0,2,18,female
68830,103,loss,1,2,18,female
68830,104,loss,1,1,18,female
68830,105,loss,0,2,18,female
68830,106,loss,0,20,18,female
68830,107,loss,1,5,18,female
68830,108,loss,1,2,18,female
68830,109,loss,1,20,18,female
68830,110,loss,0,1,18,female
68830,111,loss,1,1,18,female
68830,112,loss,1,10,18,female
68830,113,loss,1,10,18,female
68830,114,loss,1,10,18,female
68830,115,loss,0,80,18,female
68830,116,loss,1,10,18,female
68830,117,loss,1,5,18,female
68830,118,loss,1,10,18,female
68830,119,loss,0,2,18,female
68830,120,loss,1,2,18,female
68830,121,loss,1,20,18,female
68830,122,loss,1,20,18,female
68830,123,loss,1,2,18,female
68830,124,loss,1,5,18,female
68830,125,loss,1,40,18,female
68830,126,loss,1,10,18,female
72048,7,loss,0,10,18,male
72048,8,loss,0,2,18,male
72048,9,loss,1,20,18,male
72048,10,loss,1,10,18,male
72048,11,loss,0,40,18,male
72048,12,loss,0,2,18,male
72048,13,loss,1,80,18,male
72048,14,loss,1,20,18,male
72048,15,loss,0,10,18,male
72048,16,loss,1,1,18,male
72048,17,loss,0,1,18,male
72048,18,loss,0,20,18,male
72048,19,loss,0,5,18,male
72048,20,loss,0,1,18,male
72048,21,loss,0,10,18,male
72048,22,loss,0,5,18,male
72048,23,loss,0,5,18,male
72048,24,loss,0,5,18,male
72048,25,loss,1,2,18,male
72048,26,loss,0,20,18,male
72048,27,loss,1,10,18,male
72048,28,loss,1,2,18,male
72048,29,loss,1,1,18,male
72048,30,loss,1,1,18,male
72048,31,loss,1,2,18,male
72048,32,loss,1,40,18,male
72048,33,loss,1,10,18,male
72048,34,loss,1,2,18,male
72048,35,loss,1,2,18,male
72048,36,loss,1,80,18,male
72048,37,loss,1,20,18,male
72048,38,loss,1,40,18,male
72048,39,loss,1,80,18,male
72048,40,loss,1,5,18,male
72048,41,loss,1,2,18,male
72048,42,loss,1,10,18,male
72048,43,loss,1,10,18,male
72048,44,loss,1,10,18,male
72048,45,loss,1,5,18,male
72048,46,loss,1,1,18,male
72048,47,loss,1,10,18,male
72048,48,loss,1,5,18,male
72048,49,loss,1,80,18,male
72048,50,loss,1,20,18,male
72048,51,loss,1,5,18,male
72048,52,loss,1,2,18,male
72048,53,loss,1,1,18,male
72048,54,loss,1,5,18,male
72048,55,loss,1,40,18,male
72048,56,loss,1,1,18,male
72048,57,loss,1,1,18,male
72048,58,loss,1,20,18,male
72048,59,loss,1,5,18,male
72048,60,loss,1,20,18,male
72048,61,loss,1,80,18,male
72048,62,loss,1,2,18,male
72048,63,loss,1,1,18,male
72048,64,loss,1,20,18,male
72048,65,loss,1,20,18,male
72048,66,loss,1,40,18,male
73152,7,loss,1,40,19,male
73152,8,loss,0,2,19,male
73152,9,loss,0,5,19,male
73152,10,loss,1,80,19,male
73152,11,loss,1,2,19,male
73152,12,loss,0,1,19,male
73152,13,loss,1,2,19,male
