PID,trial_no,delay,choice,age,gender,rt,outcome
1,1,1,1,18,female,2.693399161,0
1,2,1,1,18,female,0.836652444,1
1,3,2,0,18,female,2.479721799,0
1,4,10,0,18,female,2.55350237,0
1,5,40,1,18,female,1.395123593,1
1,6,80,0,18,female,7.738387151,1
1,7,10,1,18,female,3.901391771,1
1,8,2,1,18,female,1.949376714,1
1,9,2,1,18,female,1.401149823,1
1,10,20,0,18,female,2.189422779,1
1,11,80,0,18,female,1.591649674,1
1,12,40,0,18,female,1.952870859,0
1,13,5,1,18,female,1.285290331,0
1,14,2,1,18,female,1.570754841,1
1,15,1,1,18,female,1.165272581,1
1,16,1,1,18,female,1.365159682,0
1,17,40,0,18,female,1.404616497,0
1,18,80,0,18,female,1.307069945,0
1,19,80,0,18,female,0.880576934,0
1,20,1,1,18,female,1.574783899,1
1,21,40,0,18,female,1.262968559,0
1,22,80,0,18,female,1.305115639,0
1,23,1,1,18,female,2.668956149,1
1,24,40,0,18,female,1.831194333,1
1,25,5,1,18,female,1.111064288,0
1,26,5,1,18,female,1.040807079,1
1,27,2,1,18,female,0.916733405,1
1,28,5,1,18,female,2.325988737,0
1,29,1,1,18,female,1.641393613,0
1,30,5,1,18,female,0.949111974,1
1,31,10,1,18,female,1.104707511,1
1,32,40,0,18,female,1.766939809,0
1,33,20,0,18,female,1.501474785,1
1,34,1,1,18,female,1.225371564,0
1,35,10,1,18,female,1.334954878,1
1,36,2,1,18,female,1.150971493,1
1,37,5,1,18,female,0.859002893,1
1,38,80,0,18,female,1.143244226,0
1,39,20,0,18,female,3.026822049,1
1,40,20,0,18,female,1.358824337,0
1,41,40,0,18,female,0.778958156,1
1,42,20,0,18,female,0.957475281,1
1,43,10,1,18,female,1.343092688,0
1,44,20,0,18,female,0.885204298,0
1,45,10,1,18,female,0.787338971,0
1,46,5,1,18,female,1.397289812,0
1,47,2,1,18,female,0.887414892,0
1,48,20,1,18,female,2.100818822,0
1,49,20,1,18,female,3.2387764,0
1,50,80,0,18,female,1.26280736,1
1,51,10,1,18,female,1.191502361,0
1,52,5,1,18,female,0.819339599,1
1,53,20,0,18,female,1.99795785,0
1,54,40,0,18,female,0.935014648,1
1,55,1,1,18,female,1.370931435,0
1,56,5,1,18,female,0.962798153,0
1,57,80,0,18,female,0.783508544,0
1,58,80,0,18,female,0.944956735,1
1,59,2,1,18,female,1.350948551,0
1,60,80,0,18,female,1.197298264,1
1,61,10,1,18,female,1.310891316,1
1,62,20,0,18,female,2.225153614,1
1,63,10,1,18,female,0.939363688,0
1,64,40,0,18,female,1.008894899,0
1,65,1,1,18,female,1.323396278,1
1,66,10,1,18,female,0.971153611,1
1,67,2,1,18,female,1.152531859,0
1,68,40,0,18,female,1.285590691,1
1,69,5,1,18,female,1.037148718,1
1,70,2,1,18,female,1.261033874,0
2,1,80,0,18,female,11.60728473,1
2,2,5,0,18,female,2.322687488,1
2,3,5,0,18,female,4.852475862,1
2,4,40,1,18,female,4.317575622,1
2,5,2,0,18,female,3.360824829,1
2,6,1,0,18,female,6.47646939,1
2,7,5,0,18,female,3.826897517,0
2,8,1,0,18,female,2.463369442,0
2,9,1,0,18,female,2.566887887,0
2,10,1,1,18,female,0.947146801,1
2,11,40,1,18,female,2.097023411,1
2,12,1,1,18,female,1.957440264,1
2,13,80,1,18,female,1.794593208,0
2,14,40,1,18,female,2.399106465,0
2,15,1,0,18,female,1.942585244,0
2,16,5,0,18,female,1.747003715,1
2,17,20,0,18,female,7.125498802,1
2,18,1,1,18,female,6.103414904,1
2,19,40,0,18,female,5.926928458,0
2,20,2,1,18,female,1.551205442,1
2,21,5,0,18,female,1.67502132,1
2,22,5,0,18,female,1.778394867,0
2,23,80,1,18,female,1.663430721,0
2,24,80,0,18,female,2.59456453,1
2,25,20,1,18,female,4.206948744,0
2,26,2,1,18,female,1.866588885,1
2,27,1,1,18,female,1.412671292,0
2,28,20,1,18,female,1.84309948,1
2,29,10,1,18,female,2.030989967,1
2,30,20,1,18,female,2.496988093,0
2,31,10,1,18,female,1.81072725,0
2,32,80,0,18,female,1.207260878,1
2,33,2,1,18,female,1.67097264,0
2,34,10,1,18,female,0.905010286,0
2,35,10,1,18,female,1.518786121,1
2,36,40,0,18,female,2.963568525,0
2,37,2,1,18,female,1.560940144,0
2,38,5,1,18,female,1.433455943,0
2,39,20,1,18,female,2.497235022,1
2,40,20,1,18,female,1.932659157,1
2,41,80,0,18,female,1.187418363,0
2,42,20,1,18,female,1.266651975,0
2,43,2,1,18,female,1.258769246,1
2,44,10,1,18,female,1.380936008,1
2,45,20,1,18,female,1.87748156,1
2,46,5,1,18,female,2.136725043,0
2,47,5,1,18,female,1.404859502,1
2,48,2,1,18,female,1.452956741,1
2,49,40,0,18,female,1.611108512,1
2,50,80,0,18,female,2.189318936,0
2,51,5,1,18,female,1.42082812,0
2,52,20,1,18,female,0.90655737,0
2,53,80,0,18,female,2.025380319,1
2,54,1,1,18,female,1.19116155,0
2,55,20,1,18,female,1.336629049,0
2,56,10,1,18,female,1.611395288,1
2,57,10,1,18,female,1.276612174,0
2,58,1,1,18,female,1.417529587,1
2,59,10,1,18,female,1.331265122,0
2,60,80,0,18,female,1.777542386,1
2,61,2,1,18,female,3.253230838,0
2,62,40,0,18,female,1.301171104,0
2,63,40,0,18,female,1.180981591,1
2,64,10,1,18,female,1.333155733,1
2,65,10,1,18,female,0.843136006,0
2,66,40,0,18,female,1.228699982,1
2,67,2,1,18,female,1.18282994,0
2,68,80,0,18,female,1.29124713,0
2,69,2,1,18,female,1.384749833,0
2,70,40,0,18,female,1.345512779,0
3,1,1,1,20,female,5.267736896,1
3,2,20,0,20,female,5.147962755,0
3,3,5,1,20,female,2.097924795,1
3,4,1,0,20,female,1.809591313,0
3,5,20,1,20,female,3.323112822,0
3,6,20,1,20,female,5.217447177,1
3,7,40,1,20,female,6.42298649,0
3,8,20,1,20,female,2.704682456,1
3,9,2,1,20,female,1.981476959,1
3,10,5,1,20,female,1.82912109,1
3,11,5,1,20,female,3.237573147,0
3,12,10,0,20,female,1.667340541,1
3,13,80,1,20,female,8.245008505,1
3,14,2,0,20,female,3.729491636,0
3,15,2,0,20,female,2.229463109,1
3,16,5,1,20,female,3.381313346,1
3,17,1,0,20,female,2.281477412,1
3,18,2,0,20,female,2.43856479,0
3,19,40,1,20,female,1.651393356,0
3,20,10,1,20,female,6.898821047,0
3,21,10,0,20,female,1.59713862,0
3,22,1,0,20,female,1.572518969,1
3,23,5,0,20,female,1.478966458,1
3,24,5,0,20,female,1.690813645,1
3,25,80,1,20,female,1.575300399,1
3,26,5,1,20,female,3.86277657,0
3,27,80,1,20,female,1.979501046,1
3,28,80,1,20,female,6.56152396,1
3,29,5,0,20,female,2.457137639,0
3,30,10,1,20,female,1.493232227,1
3,31,40,1,20,female,1.97950273,0
3,32,20,0,20,female,1.766611374,1
3,33,40,1,20,female,2.517072405,1
3,34,40,1,20,female,6.482557201,0
3,35,10,1,20,female,3.507309026,1
3,36,20,1,20,female,1.89518774,1
3,37,1,1,20,female,1.711010555,0
3,38,20,1,20,female,1.617501513,0
3,39,80,1,20,female,1.427468051,0
3,40,80,1,20,female,1.459311706,1
3,41,20,1,20,female,2.68714351,1
3,42,5,0,20,female,1.59730732,0
3,43,20,0,20,female,3.403200727,0
3,44,2,0,20,female,1.375304926,1
3,45,20,1,20,female,9.069079614,0
3,46,80,1,20,female,1.562669557,0
3,47,1,0,20,female,1.689147625,0
3,48,40,1,20,female,1.760830263,0
3,49,5,0,20,female,1.003294307,0
3,50,80,0,20,female,1.785435379,0
3,51,10,0,20,female,2.889406026,0
3,52,80,1,20,female,1.427302022,0
3,53,1,0,20,female,1.85077248,0
3,54,10,1,20,female,1.347796727,0
3,55,1,1,20,female,2.524744731,1
3,56,1,1,20,female,1.041106534,1
3,57,1,1,20,female,0.739501341,0
3,58,2,0,20,female,0.777192821,0
3,59,40,1,20,female,1.136981331,1
3,60,10,1,20,female,3.245617075,1
3,61,2,0,20,female,1.636822396,1
3,62,2,1,20,female,1.953234008,0
3,63,40,1,20,female,1.803410527,1
3,64,10,1,20,female,2.033321309,1
3,65,40,1,20,female,5.501069374,1
3,66,80,1,20,female,2.296746295,0
3,67,2,0,20,female,2.56561309,1
3,68,40,0,20,female,2.2870611,1
3,69,10,1,20,female,1.941627713,0
3,70,2,0,20,female,1.678563159,0
4,1,10,0,18,female,3.610895694,0
4,2,2,1,18,female,1.133025325,0
4,3,5,0,18,female,2.257941519,1
4,4,40,0,18,female,42.64716899,0
4,5,1,0,18,female,1.595474064,0
4,6,1,0,18,female,0.604974817,1
4,7,2,0,18,female,2.94880467,1
4,8,1,1,18,female,0.887235883,0
4,9,10,0,18,female,0.602944138,1
4,10,10,0,18,female,3.213473964,1
4,11,40,1,18,female,1.501307852,1
4,12,40,1,18,female,0.800720262,1
4,13,2,1,18,female,2.732989101,0
4,14,10,1,18,female,0.850661925,0
4,15,10,1,18,female,13.58944361,1
4,16,1,1,18,female,0.721357147,1
4,17,20,0,18,female,0.46944065,1
4,18,80,1,18,female,1.036538639,0
4,19,5,0,18,female,1.638588335,1
4,20,20,1,18,female,2.50348373,0
4,21,80,1,18,female,1.06524496,1
4,22,20,1,18,female,1.389557414,1
4,23,1,0,18,female,1.12453946,0
4,24,20,1,18,female,2.505410566,0
4,25,20,1,18,female,1.367109158,0
4,26,10,1,18,female,0.679185917,0
4,27,40,1,18,female,2.586499773,0
4,28,10,0,18,female,2.718988373,0
4,29,20,1,18,female,2.052901499,1
4,30,40,1,18,female,1.722651867,0
4,31,5,1,18,female,1.285497112,1
4,32,40,1,18,female,1.150691357,1
4,33,1,0,18,female,2.116845701,1
4,34,80,1,18,female,1.376803711,0
4,35,5,0,18,female,1.300999945,0
4,36,20,1,18,female,1.244822553,1
4,37,80,1,18,female,1.461620407,1
4,38,80,1,18,female,1.917505588,0
4,39,2,0,18,female,1.350907798,0
4,40,1,0,18,female,1.026981738,1
4,41,20,1,18,female,1.187491717,1
4,42,2,0,18,female,5.113439098,1
4,43,2,0,18,female,1.576775335,1
4,44,2,0,18,female,2.532665798,0
4,45,5,0,18,female,1.285359158,1
4,46,10,1,18,female,1.281183994,1
4,47,5,0,18,female,2.858893013,0
4,48,80,1,18,female,1.375829274,0
4,49,40,1,18,female,0.912737251,1
4,50,1,0,18,female,1.37956733,1
4,51,2,1,18,female,12.40143841,1
4,52,80,1,18,female,0.951250119,1
4,53,1,0,18,female,1.791461609,0
4,54,40,1,18,female,1.039487606,0
4,55,40,1,18,female,1.677435072,1
4,56,2,1,18,female,1.674894836,1
4,57,40,1,18,female,1.394657204,0
4,58,2,0,18,female,1.644808969,0
4,59,20,1,18,female,0.689179925,0
4,60,80,1,18,female,2.508686458,0
4,61,5,0,18,female,2.146859119,0
4,62,80,1,18,female,1.679332022,1
4,63,5,0,18,female,1.845218305,0
4,64,20,1,18,female,1.44103801,0
4,65,5,1,18,female,2.585435078,1
4,66,5,1,18,female,1.644929416,0
4,67,80,1,18,female,1.729545067,1
4,68,10,1,18,female,1.997339319,1
4,69,10,1,18,female,1.263221526,0
4,70,1,0,18,female,2.402902781,0
5,1,2,1,19,male,4.098307265,1
5,2,1,0,19,male,2.588296805,1
5,3,80,0,19,male,1.684132056,0
5,4,20,1,19,male,1.601891819,1
5,5,10,0,19,male,2.167496759,0
5,6,80,0,19,male,2.829277459,0
5,7,5,1,19,male,2.034727721,0
5,8,1,0,19,male,1.394836515,0
5,9,40,1,19,male,1.792928697,0
5,10,1,0,19,male,1.580732246,0
5,11,5,0,19,male,0.858797924,1
5,12,5,0,19,male,1.746726598,0
5,13,80,1,19,male,1.253618741,0
5,14,1,0,19,male,1.256951083,0
5,15,2,0,19,male,1.617307713,0
5,16,40,0,19,male,1.876809899,1
5,17,10,1,19,male,2.997017223,1
5,18,80,1,19,male,2.467034445,1
5,19,40,0,19,male,1.574846688,1
5,20,1,0,19,male,1.697624736,1
5,21,2,0,19,male,0.939453344,1
5,22,1,0,19,male,2.029191728,0
5,23,2,0,19,male,0.994673505,1
5,24,10,0,19,male,1.584726589,1
5,25,20,0,19,male,1.707316875,0
5,26,5,1,19,male,1.303091903,1
5,27,10,0,19,male,2.467517739,1
5,28,2,1,19,male,1.438431363,0
5,29,2,0,19,male,0.933399644,0
5,30,5,1,19,male,0.861079457,0
5,31,1,0,19,male,1.722561004,1
5,32,40,0,19,male,2.767044558,1
5,33,20,1,19,male,1.855296836,1
5,34,2,0,19,male,0.807222238,0
5,35,40,1,19,male,3.387498359,0
5,36,10,0,19,male,1.434990348,1
5,37,80,0,19,male,0.945563191,1
5,38,10,0,19,male,1.368718728,0
5,39,5,1,19,male,1.244600377,1
5,40,80,0,19,male,2.948827009,1
5,41,1,0,19,male,1.430913594,1
5,42,40,1,19,male,1.737075212,0
5,43,20,1,19,male,2.779288704,0
5,44,20,0,19,male,1.332989403,0
5,45,5,0,19,male,1.447127028,0
5,46,40,0,19,male,2.345257095,0
5,47,1,0,19,male,1.273348356,1
5,48,80,0,19,male,1.939503152,1
5,49,5,0,19,male,1.337318821,0
5,50,20,1,19,male,2.107603651,1
5,51,2,0,19,male,2.23302125,0
5,52,40,1,19,male,4.506891238,1
5,53,10,0,19,male,1.714652616,0
5,54,10,1,19,male,2.019585925,1
5,55,20,0,19,male,1.518828986,0
5,56,1,0,19,male,1.750879422,0
5,57,5,0,19,male,1.803450373,1
5,58,2,0,19,male,0.99082889,1
5,59,10,0,19,male,1.464650578,0
5,60,20,1,19,male,2.603298231,0
5,61,80,1,19,male,2.743436518,1
5,62,20,0,19,male,4.229663853,1
5,63,10,1,19,male,1.814757213,0
5,64,80,0,19,male,6.137183886,0
5,65,2,1,19,male,2.570911814,1
5,66,80,0,19,male,3.556363795,0
5,67,5,1,19,male,1.336833112,1
5,68,40,1,19,male,2.531018796,1
5,69,20,1,19,male,3.05094689,1
5,70,40,0,19,male,1.118987166,0
6,1,40,1,21,female,5.783641669,0
6,2,20,0,21,female,4.363870697,1
6,3,1,1,21,female,1.864358368,1
6,4,40,1,21,female,2.863169604,1
6,5,80,1,21,female,4.792795874,0
6,6,40,1,21,female,1.690916885,1
6,7,80,0,21,female,5.126919402,0
6,8,1,0,21,female,3.307418907,1
6,9,2,0,21,female,2.54398411,0
6,10,5,0,21,female,4.161080211,1
6,11,40,1,21,female,2.055596292,0
6,12,40,1,21,female,1.447178347,0
6,13,2,0,21,female,1.466724122,1
6,14,80,1,21,female,1.375238213,0
6,15,5,0,21,female,1.280745075,1
6,16,1,0,21,female,1.417254282,1
6,17,5,0,21,female,0.871046296,0
6,18,5,0,21,female,1.496740861,1
6,19,10,0,21,female,1.47273556,1
6,20,1,0,21,female,1.197388523,0
6,21,20,0,21,female,4.108944255,1
6,22,10,0,21,female,5.738836925,0
6,23,20,1,21,female,1.936553883,1
6,24,10,0,21,female,4.115432346,0
6,25,1,0,21,female,1.209283708,1
6,26,2,0,21,female,1.921439859,1
6,27,80,1,21,female,1.775177839,1
6,28,5,0,21,female,1.550700716,1
6,29,80,1,21,female,1.479208557,1
6,30,10,0,21,female,2.549544554,0
6,31,10,0,21,female,1.770762992,1
6,32,1,0,21,female,1.285373949,0
6,33,20,0,21,female,4.189281202,0
6,34,10,0,21,female,0.994954546,1
6,35,2,0,21,female,2.113268844,1
6,36,40,1,21,female,1.925387111,1
6,37,20,1,21,female,1.679534879,1
6,38,5,0,21,female,1.254876331,0
6,39,40,0,21,female,1.886816284,0
6,40,1,1,21,female,3.589412214,0
6,41,1,1,21,female,2.425161764,0
6,42,2,0,21,female,1.571060635,0
6,43,2,0,21,female,1.083161846,1
6,44,80,1,21,female,1.442989297,1
6,45,10,1,21,female,2.493611678,0
6,46,5,1,21,female,2.761205186,0
6,47,80,1,21,female,1.46089109,0
6,48,5,1,21,female,2.179503937,0
6,49,20,1,21,female,2.453324418,0
6,50,2,1,21,female,2.690826626,0
6,51,40,1,21,female,2.73530867,1
6,52,5,0,21,female,2.205158655,1
6,53,20,1,21,female,1.989351236,1
6,54,80,1,21,female,7.526401092,0
6,55,40,1,21,female,2.057092359,0
6,56,20,1,21,female,0.723563212,0
6,57,10,1,21,female,2.503250082,1
6,58,80,1,21,female,2.512352065,1
6,59,10,0,21,female,1.559475773,1
6,60,2,0,21,female,1.127021736,0
6,61,10,1,21,female,0.854830447,0
6,62,40,0,21,female,1.161415589,1
6,63,1,0,21,female,1.200854292,0
6,64,5,0,21,female,0.734962726,0
6,65,2,0,21,female,1.373484349,0
6,66,20,0,21,female,1.685235089,0
6,67,1,1,21,female,1.86694328,1
6,68,2,1,21,female,1.021504913,1
6,69,80,1,21,female,1.364964372,1
6,70,20,1,21,female,1.459516073,0
7,1,10,0,18,female,5.562594089,1
7,2,1,0,18,female,4.988851038,1
7,3,40,1,18,female,2.634389325,0
7,4,20,0,18,female,4.773952247,1
7,5,80,1,18,female,3.746797236,1
7,6,20,0,18,female,1.50896931,1
7,7,80,0,18,female,5.305689494,1
7,8,10,0,18,female,1.347132009,0
7,9,20,0,18,female,1.891446666,1
7,10,10,0,18,female,2.48292669,1
7,11,2,0,18,female,2.319257943,1
7,12,1,0,18,female,2.245400936,0
7,13,5,0,18,female,1.463421967,1
7,14,2,0,18,female,1.428592516,0
7,15,1,0,18,female,1.828714472,0
7,16,80,1,18,female,1.53350228,1
7,17,5,0,18,female,1.802719244,1
7,18,80,1,18,female,1.314545452,0
7,19,10,0,18,female,1.129127883,0
7,20,1,0,18,female,2.589650691,0
7,21,5,0,18,female,1.004737547,1
7,22,1,0,18,female,1.908964481,1
7,23,10,0,18,female,2.106831468,0
7,24,5,0,18,female,1.383383268,1
7,25,20,0,18,female,3.943287998,0
7,26,80,1,18,female,1.270592586,1
7,27,5,0,18,female,1.116671823,0
7,28,40,1,18,female,1.641494135,1
7,29,2,0,18,female,1.506869805,1
7,30,1,0,18,female,1.604790978,1
7,31,40,1,18,female,1.964889206,0
7,32,10,0,18,female,1.689222489,0
7,33,10,0,18,female,1.677535896,0
7,34,2,0,18,female,1.230829976,1
7,35,10,0,18,female,2.038693084,1
7,36,40,1,18,female,1.441366746,1
7,37,40,1,18,female,1.369430236,1
7,38,5,0,18,female,1.562937315,0
7,39,80,1,18,female,1.489041367,1
7,40,5,0,18,female,1.435278331,0
7,41,20,0,18,female,2.805056623,0
7,42,40,1,18,female,1.768925811,0
7,43,80,1,18,female,2.012046421,0
7,44,1,0,18,female,1.550589929,1
7,45,5,0,18,female,1.224991812,0
7,46,10,0,18,female,1.493157967,1
7,47,1,0,18,female,1.039462551,0
7,48,2,0,18,female,0.877275986,1
7,49,20,1,18,female,2.073020827,0
7,50,2,0,18,female,1.469454536,0
7,51,2,0,18,female,1.344555549,0
7,52,40,1,18,female,1.300855952,1
7,53,20,1,18,female,1.720873853,1
7,54,20,1,18,female,1.112973011,0
7,55,80,1,18,female,1.233394663,0
7,56,80,1,18,female,1.147553118,0
7,57,20,0,18,female,2.745438217,1
7,58,40,1,18,female,1.258960028,0
7,59,40,1,18,female,1.70700142,0
7,60,2,0,18,female,1.401052621,0
7,61,10,0,18,female,1.580597008,1
7,62,5,0,18,female,1.665543509,1
7,63,40,1,18,female,1.281042115,1
7,64,20,1,18,female,1.516945016,0
7,65,1,0,18,female,1.609027421,1
7,66,2,0,18,female,1.239483078,0
7,67,1,0,18,female,1.399580099,0
7,68,2,0,18,female,0.822996754,1
7,69,80,1,18,female,1.258803659,0
7,70,5,0,18,female,1.685988556,0
8,1,1,1,18,male,2.821351562,1
8,2,40,0,18,male,1.778064621,1
8,3,2,0,18,male,2.444223945,0
8,4,10,0,18,male,6.810836829,1
8,5,5,0,18,male,1.368936074,1
8,6,80,1,18,male,2.245211965,1
8,7,5,0,18,male,1.139443382,0
8,8,20,0,18,male,1.970953471,1
8,9,2,0,18,male,1.211135076,0
8,10,1,0,18,male,1.104978892,0
8,11,20,1,18,male,1.762989237,1
8,12,1,1,18,male,1.322745748,0
8,13,20,1,18,male,2.384869675,1
8,14,5,0,18,male,1.422658055,0
8,15,5,0,18,male,1.462784418,0
8,16,10,0,18,male,1.472595493,0
8,17,10,0,18,male,1.672878345,0
8,18,80,1,18,male,1.388853453,0
8,19,80,1,18,male,3.156992289,0
8,20,20,1,18,male,1.390857265,0
8,21,5,0,18,male,2.487366592,1
8,22,80,1,18,male,4.538804927,1
8,23,10,0,18,male,2.179337607,1
8,24,40,0,18,male,3.163279334,1
8,25,2,0,18,male,1.226730281,0
8,26,80,0,18,male,2.275198517,0
8,27,40,0,18,male,3.339523076,1
8,28,10,0,18,male,1.786967369,0
8,29,10,0,18,male,0.894875305,1
8,30,5,1,18,male,1.572568777,1
8,31,20,1,18,male,1.28278149,0
8,32,80,0,18,male,1.774645039,0
8,33,40,1,18,male,2.661546751,0
8,34,80,1,18,male,3.089605562,0
8,35,1,0,18,male,2.017147118,1
8,36,1,1,18,male,0.819539135,0
8,37,40,1,18,male,3.641393311,0
8,38,40,0,18,male,2.778936723,0
8,39,2,0,18,male,3.897556212,1
8,40,1,1,18,male,0.930896841,0
8,41,2,0,18,male,1.372561834,1
8,42,40,0,18,male,1.507380569,0
8,43,1,0,18,male,2.075235345,1
8,44,1,0,18,male,2.457041343,1
8,45,1,0,18,male,0.891431271,0
8,46,20,1,18,male,1.023125954,1
8,47,2,0,18,male,1.511020215,0
8,48,80,1,18,male,1.037093777,1
8,49,20,0,18,male,1.259351855,0
8,50,5,0,18,male,5.114213462,1
8,51,40,0,18,male,1.179433903,1
8,52,80,1,18,male,2.321615849,1
8,53,10,0,18,male,3.081662157,0
8,54,2,1,18,male,1.237463267,1
8,55,10,0,18,male,1.727211009,1
8,56,2,1,18,male,1.35491482,1
8,57,20,0,18,male,0.981048605,1
8,58,20,0,18,male,0.987896224,0
8,59,5,0,18,male,3.659342195,1
8,60,10,0,18,male,1.677153125,1
8,61,80,1,18,male,1.775158519,1
8,62,5,0,18,male,1.555010211,0
8,63,40,1,18,male,1.738875263,1
8,64,2,0,18,male,1.39802455,0
8,65,5,0,18,male,0.603062772,0
8,66,2,0,18,male,1.008903653,1
8,67,40,0,18,male,2.921079729,0
8,68,10,0,18,male,0.865551962,0
8,69,20,1,18,male,1.677677346,0
8,70,1,0,18,male,2.104658306,1
10,1,80,1,19,male,4.856504618,1
10,2,80,0,19,male,4.172822348,1
10,3,5,1,19,male,3.587978634,1
10,4,5,1,19,male,3.813559394,1
10,5,80,1,19,male,2.07898457,1
10,6,10,1,19,male,1.518587188,0
10,7,40,1,19,male,1.604529256,1
10,8,1,1,19,male,1.992744254,1
10,9,40,0,19,male,1.912552808,0
10,10,1,1,19,male,1.346997979,1
10,11,10,1,19,male,1.374777257,1
10,12,1,0,19,male,1.132747907,1
10,13,1,1,19,male,1.405239858,0
10,14,20,1,19,male,0.929284855,1
10,15,40,1,19,male,1.732531466,1
10,16,10,1,19,male,1.292966884,0
10,17,5,1,19,male,1.421253454,0
10,18,2,0,19,male,1.907489846,0
10,19,40,0,19,male,1.058532882,0
10,20,20,1,19,male,23.81031188,0
10,21,2,1,19,male,1.425334736,1
10,22,20,1,19,male,1.892887793,0
10,23,1,1,19,male,1.836990538,1
10,24,5,1,19,male,1.471078898,1
10,25,80,1,19,male,2.29864234,1
10,26,1,1,19,male,1.494887983,0
10,27,1,0,19,male,2.129320476,1
10,28,20,1,19,male,1.675409826,0
10,29,20,1,19,male,1.489451608,0
10,30,10,0,19,male,1.368766122,1
10,31,80,1,19,male,1.938715876,1
10,32,20,1,19,male,2.232866995,0
10,33,20,1,19,male,1.186984274,1
10,34,2,1,19,male,1.67878443,0
10,35,1,0,19,male,1.098902854,0
10,36,40,1,19,male,1.37893129,1
10,37,5,1,19,male,1.221211796,1
10,38,10,1,19,male,2.756795167,0
10,39,20,1,19,male,2.104993079,1
10,40,20,1,19,male,1.71106942,1
10,41,80,1,19,male,1.915215603,0
10,42,40,1,19,male,1.459382344,0
10,43,80,1,19,male,2.126874424,0
10,44,2,0,19,male,1.438607655,0
10,45,10,0,19,male,1.345129706,1
10,46,2,1,19,male,1.484677837,1
10,47,80,1,19,male,1.786775682,0
10,48,40,0,19,male,2.074951889,0
10,49,5,0,19,male,1.785451379,0
10,50,80,0,19,male,2.170726767,0
10,51,80,0,19,male,1.779270592,0
10,52,5,1,19,male,1.961449096,0
10,53,2,0,19,male,1.548954398,1
10,54,40,1,19,male,1.583074153,0
10,55,1,1,19,male,1.434578295,0
10,56,5,1,19,male,1.597315772,0
10,57,10,1,19,male,1.679470279,1
10,58,2,1,19,male,1.329004116,0
10,59,5,1,19,male,0.939697556,0
10,60,2,1,19,male,1.364675784,0
10,61,20,0,19,male,1.841470892,1
10,62,2,1,19,male,2.178544896,1
10,63,10,1,19,male,1.069026183,0
10,64,2,1,19,male,1.28534678,1
10,65,10,0,19,male,2.041144872,1
10,66,40,0,19,male,1.339378178,1
10,67,1,1,19,male,1.6032448,0
10,68,5,0,19,male,1.4386795,1
10,69,40,0,19,male,1.899571193,1
10,70,10,1,19,male,1.324683452,0
11,1,2,1,20,male,5.736026516,1
11,2,2,1,20,male,1.717171418,0
11,3,80,1,20,male,0.478484069,0
11,4,1,1,20,male,1.431261349,1
11,5,5,0,20,male,1.081359984,1
11,6,5,1,20,male,2.381968101,0
11,7,5,1,20,male,1.941454138,1
11,8,40,0,20,male,2.21730892,0
11,9,80,1,20,male,2.715183303,1
11,10,80,1,20,male,4.299168499,1
11,11,40,1,20,male,1.242920773,1
11,12,40,1,20,male,2.284820319,1
11,13,80,0,20,male,2.636651236,1
11,14,5,1,20,male,1.068772008,0
11,15,40,0,20,male,0.9432723,1
11,16,5,1,20,male,5.253374227,1
11,17,40,1,20,male,1.103381396,0
11,18,10,1,20,male,1.240913036,1
11,19,2,1,20,male,1.627483446,0
11,20,20,1,20,male,1.208927803,1
11,21,40,1,20,male,1.379381076,1
11,22,10,1,20,male,2.620572436,0
11,23,1,1,20,male,0.926787183,1
11,24,5,1,20,male,2.975279569,1
11,25,80,0,20,male,1.698783011,0
11,26,20,1,20,male,1.744941641,0
11,27,2,1,20,male,1.361391741,1
11,28,1,1,20,male,1.622543647,1
11,29,40,1,20,male,1.039291692,0
11,30,80,1,20,male,1.47477922,1
11,31,20,1,20,male,1.841243281,0
11,32,1,0,20,male,2.437794719,1
11,33,40,1,20,male,1.835466095,0
11,34,5,1,20,male,1.145581605,0
11,35,10,1,20,male,0.865008294,1
11,36,10,1,20,male,0.946549702,0
11,37,40,1,20,male,1.006800828,1
11,38,2,1,20,male,0.995301696,1
11,39,1,0,20,male,1.628763677,0
11,40,20,0,20,male,0.911380044,1
11,41,2,1,20,male,0.956805129,1
11,42,10,1,20,male,0.724909854,0
11,43,20,1,20,male,1.192811269,1
11,44,2,1,20,male,0.915035387,0
11,45,1,1,20,male,0.672692996,0
11,46,10,1,20,male,0.557379588,1
11,47,1,0,20,male,0.863322048,0
11,48,40,1,20,male,1.445506289,0
11,49,5,1,20,male,0.842944017,1
11,50,10,1,20,male,1.125428467,1
11,51,10,0,20,male,1.735025515,0
11,52,20,1,20,male,0.887191206,0
11,53,10,1,20,male,1.387335047,0
11,54,20,1,20,male,0.66283634,1
11,55,20,1,20,male,1.618712012,1
11,56,80,1,20,male,3.435222788,0
11,57,80,1,20,male,1.413391856,1
11,58,1,1,20,male,1.344527173,0
11,59,20,1,20,male,0.616726009,0
11,60,2,0,20,male,0.602974627,0
11,61,2,0,20,male,0.649465011,1
11,62,10,1,20,male,1.132878013,1
11,63,1,0,20,male,1.52482533,1
11,64,80,1,20,male,1.256888596,0
11,65,1,1,20,male,0.875401676,0
11,66,5,1,20,male,0.882856052,0
11,67,2,1,20,male,0.897265209,0
11,68,80,1,20,male,0.805358191,0
